timestamp,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2024-05-09,-1.0,lower,5.0,-0.052896214728821465,0.025677150715510712
2024-05-10,1.0,time,5.0,0.04207507416412504,0.02731746006777187
2024-05-11,1.0,time,5.0,0.011827420589250055,0.02603840023099574
2024-05-12,1.0,upper,5.0,0.054661533641361434,0.025088356495193778
2024-05-13,1.0,upper,4.0,0.0488822226702517,0.024058720588645957
2024-05-14,1.0,upper,1.0,0.05204670610856234,0.023619302923058097
2024-05-15,1.0,upper,5.0,0.18601451683799486,0.028328878874926744
2024-05-16,1.0,upper,2.0,0.058379343472988184,0.028521408678013234
2024-05-17,1.0,upper,3.0,0.16636536613577327,0.03151208883422459
2024-05-18,1.0,upper,2.0,0.15846705352643584,0.03002103031293116
2024-05-19,1.0,upper,1.0,0.17436888524694416,0.02910882749597254
2024-05-20,1.0,time,5.0,0.025300851224846578,0.05908326592120241
2024-05-21,1.0,time,5.0,0.008608871759748336,0.05648924729459516
2024-05-22,1.0,time,5.0,0.03968673960293582,0.05463283831369655
2024-05-23,1.0,time,5.0,0.019532399873949727,0.05204869179838601
2024-05-24,1.0,time,5.0,0.010205137169541226,0.05011532699117083
2024-05-25,-1.0,time,5.0,-0.00038406555190769154,0.047712027165111755
2024-05-26,-1.0,time,5.0,-0.016928175827443076,0.04544127878658297
2024-05-27,-1.0,time,5.0,-0.020745952199434578,0.043246393842007326
2024-05-28,-1.0,time,5.0,-0.01574021527641839,0.04193325545606673
2024-05-29,1.0,time,5.0,0.0003558180267335519,0.04094078523113898
2024-05-30,1.0,time,5.0,0.017529208408036248,0.039119451528965815
2024-05-31,1.0,time,5.0,0.028830046490153232,0.037224288961888403
2024-06-01,-1.0,time,5.0,-0.00019669164713990634,0.035477892815024795
2024-06-02,-1.0,time,5.0,-0.02716756295543839,0.03407735950605481
2024-06-03,-1.0,time,5.0,-0.0224475744158206,0.03253594527950191
2024-06-04,-1.0,time,5.0,-0.028996171715488284,0.03104182816543632
2024-06-05,-1.0,time,5.0,-0.054206009283720824,0.029654227715532992
2024-06-06,-1.0,lower,5.0,-0.08598614431001445,0.0289440479034877
2024-06-07,-1.0,time,5.0,-0.03313822117948329,0.03003922860982097
2024-06-08,-1.0,lower,5.0,-0.060930802493259315,0.02857338184536233
2024-06-09,-1.0,lower,2.0,-0.05757468896475777,0.027231722160063893
2024-06-10,-1.0,lower,3.0,-0.05652254812266028,0.026140570116128803
2024-06-11,1.0,time,5.0,0.03371088363231123,0.028604140961165155
2024-06-12,-1.0,time,5.0,-0.013887442225429598,0.027985454845376893
2024-06-13,1.0,time,5.0,0.004362361668181254,0.027613254326646696
2024-06-14,1.0,time,5.0,0.021949098137669983,0.026393438677308097
2024-06-15,-1.0,time,5.0,-0.01521707052317353,0.026526512967267452
2024-06-16,-1.0,time,5.0,-0.028488105975175402,0.02569235427255015
2024-06-17,-1.0,time,5.0,-0.00444244687919813,0.026124468764545095
2024-06-18,-1.0,time,5.0,-0.018170272907536627,0.024913776319316062
2024-06-19,-1.0,lower,5.0,-0.05755037511475917,0.024831708277785126
2024-06-20,-1.0,time,5.0,-0.033588521015955324,0.023886504632558807
2024-06-21,-1.0,lower,3.0,-0.04649672686525106,0.022745665447634227
2024-06-22,-1.0,time,5.0,-0.01495910542126257,0.021681393678845747
2024-06-23,-1.0,time,5.0,-0.012717307138791415,0.021503357296804436
2024-06-24,1.0,time,5.0,0.004214988152759385,0.020879842043609553
2024-06-25,1.0,time,5.0,0.011717957646472644,0.020482254559556202
2024-06-26,1.0,time,5.0,0.021185545326458926,0.01953960025541218
2024-06-27,-1.0,time,5.0,-0.007290716630497168,0.02026407979508183
2024-06-28,-1.0,time,5.0,-0.023627797337295992,0.02005490621885289
2024-06-29,-1.0,lower,5.0,-0.09392768509454347,0.01908984304061384
2024-06-30,-1.0,lower,3.0,-0.04145811524157431,0.019327775776146024
2024-07-01,-1.0,lower,2.0,-0.04224085086967351,0.018392895776393914
2024-07-02,-1.0,lower,1.0,-0.03637436263545868,0.017559000646529568
2024-07-03,-1.0,lower,1.0,-0.07128715564050038,0.019750552705676872
2024-07-04,-1.0,time,5.0,-0.0016141842989814044,0.027477906225535156
2024-07-05,1.0,time,5.0,0.0379098371128583,0.02662881514257383
2024-07-06,1.0,time,5.0,0.011620761282552447,0.028011062367975882
2024-07-07,1.0,upper,5.0,0.06746013515282334,0.02888665781171962
2024-07-08,1.0,time,5.0,0.050877104771525905,0.03022806693640151
2024-07-09,1.0,upper,5.0,0.05971942389648605,0.029662902445200423
2024-07-10,1.0,upper,5.0,0.11817475184957443,0.02871262687264265
2024-07-11,1.0,upper,4.0,0.1174072327045405,0.027355992565658994
2024-07-12,1.0,upper,3.0,0.10749868228581176,0.026352675884912236
2024-07-13,1.0,upper,2.0,0.09464823081326722,0.025495585883680782
2024-07-14,1.0,upper,1.0,0.07001326186606677,0.025463614510179387
2024-07-15,1.0,time,5.0,0.009772817371512563,0.03185532632648545
2024-07-16,1.0,time,5.0,0.02474377264823252,0.030887480175132636
2024-07-17,1.0,time,5.0,0.015698799250018054,0.030166947430917388
2024-07-18,1.0,time,5.0,0.015750817917992013,0.028787531864589856
2024-07-19,-1.0,time,5.0,-0.04936689910951447,0.027890182766540334
2024-07-20,-1.0,lower,4.0,-0.05436974106688841,0.02653130756247139
2024-07-21,-1.0,lower,3.0,-0.05729494638635612,0.02525426008298291
2024-07-22,-1.0,lower,3.0,-0.08144651037772838,0.02583849197156054
2024-07-23,-1.0,lower,2.0,-0.09297124431251562,0.02471815542785578
2024-07-24,-1.0,time,5.0,-0.005843715715273034,0.027383482940998613
2024-07-25,1.0,time,5.0,0.03200526167635724,0.029957573796599253
2024-07-26,-1.0,time,5.0,-0.013856197557750806,0.030694710775242443
2024-07-27,-1.0,time,5.0,-0.01559439918606294,0.029240371196542346
2024-07-28,-1.0,lower,5.0,-0.09263109458275566,0.02791723058350524
2024-07-29,-1.0,lower,4.0,-0.10601260079512967,0.026937545113063822
2024-07-30,-1.0,lower,3.0,-0.09389219618305819,0.025872348435570694
2024-07-31,-1.0,lower,2.0,-0.08040517288432515,0.02487952257305374
2024-08-01,-1.0,lower,1.0,-0.07144798325592001,0.023744784079892008
2024-08-02,-1.0,lower,2.0,-0.10630324229409031,0.030554647486023608
2024-08-03,-1.0,lower,1.0,-0.08029846963051172,0.02947884150495891
2024-08-04,-1.0,lower,1.0,-0.10476670542858114,0.03492095128948736
2024-08-05,1.0,upper,3.0,0.10572432969947346,0.042306334535623144
2024-08-06,1.0,upper,2.0,0.08934997336948088,0.04222145079335794
2024-08-07,1.0,upper,1.0,0.1368542665464741,0.040887781648342496
2024-08-08,1.0,time,5.0,0.006881271864331694,0.06222816440249207
2024-08-09,1.0,time,5.0,0.023021134572030037,0.05956906557554982
2024-08-10,-1.0,time,5.0,-0.014747558654945848,0.05680606721201009
2024-08-11,1.0,time,5.0,0.012991733951955,0.054103509847829204
2024-08-12,-1.0,time,5.0,-0.04256886250918501,0.0561263467467295
2024-08-13,-1.0,time,5.0,-0.03345460206738748,0.05340677948419805
2024-08-14,-1.0,time,5.0,-0.008368312787722024,0.05090841843965148
2024-08-15,1.0,time,5.0,0.002246624207997545,0.049275968006216954
2024-08-16,1.0,time,5.0,0.014571683669177531,0.047142410408276846
2024-08-17,1.0,time,5.0,0.003876691834629962,0.04505446240437592
2024-08-18,1.0,time,5.0,0.05530001998374503,0.04288947653292652
2024-08-19,1.0,time,5.0,0.04706485557883921,0.04102820228126371
2024-08-20,1.0,time,5.0,0.06374131413566504,0.0395691223132671
2024-08-21,1.0,time,5.0,0.019867480242147424,0.03846026417356267
2024-08-22,-1.0,time,5.0,-0.06537420804033325,0.036583020492633136
2024-08-23,-1.0,lower,4.0,-0.11735609496932595,0.03850517078311602
2024-08-24,-1.0,lower,3.0,-0.11901218545648842,0.03662651358381994
2024-08-25,-1.0,lower,2.0,-0.11078431389877726,0.03498491226574482
2024-08-26,-1.0,lower,1.0,-0.08791034120753365,0.03406883275386323
2024-08-27,-1.0,time,5.0,-0.011155559388779808,0.041667811295834585
2024-08-28,1.0,time,5.0,0.003109488412995822,0.04118806290169138
2024-08-29,-1.0,time,5.0,-0.03610061047541024,0.03921348366860387
2024-08-30,-1.0,time,5.0,-0.03190785156347728,0.037336557660250576
2024-08-31,-1.0,time,5.0,-0.059671919448929675,0.03551559206134725
2024-09-01,-1.0,lower,5.0,-0.08869103713922663,0.03489260312692559
2024-09-02,-1.0,lower,4.0,-0.13094573790127342,0.036413592096721695
2024-09-03,-1.0,lower,3.0,-0.09162087320424596,0.03634576386033959
2024-09-04,-1.0,lower,2.0,-0.09618953998756587,0.03472440499437265
2024-09-05,1.0,time,5.0,0.009123000103338386,0.034107398024863074
2024-09-06,1.0,time,5.0,0.05220663661814463,0.03640566488157578
2024-09-07,1.0,time,5.0,0.03866716871974659,0.03618670777810456
2024-09-08,1.0,time,5.0,0.06273925275397685,0.03495230968126073
2024-09-09,1.0,time,5.0,0.024494437793039326,0.03487830930263155
2024-09-10,-1.0,time,5.0,-0.028367114269525952,0.03357472175869708
2024-09-11,-1.0,time,5.0,-0.020625600461757782,0.03233180971725111
2024-09-12,-1.0,time,5.0,-0.009019087838868822,0.030991515978949728
2024-09-13,-1.0,lower,3.0,-0.06329244527689952,0.031593894367198345
2024-09-14,1.0,time,5.0,0.019311272590251404,0.03024763810633314
2024-09-15,1.0,upper,5.0,0.09637266880408453,0.031131931929844363
2024-09-16,1.0,upper,3.0,0.07149562264150279,0.029695449892592003
2024-09-17,1.0,upper,3.0,0.08846050568530416,0.029238013430865753
2024-09-18,1.0,upper,2.0,0.07958535573325246,0.028034519214422397
2024-09-19,1.0,upper,4.0,0.07151575220266074,0.029849228315439742
2024-09-20,1.0,time,5.0,0.00815784314279129,0.030212277436606406
2024-09-21,1.0,time,5.0,0.006233875551031551,0.02915225722730593
2024-09-22,1.0,time,5.0,0.043687737423057586,0.028346474624966783
2024-09-23,1.0,time,5.0,0.012098019073255438,0.0275919897570244
2024-09-24,1.0,time,5.0,0.0021718477704893917,0.026290140505966914
2024-09-25,1.0,time,5.0,0.00725286269714055,0.027207792771246204
2024-09-26,-1.0,lower,5.0,-0.07059188823557472,0.026362707653030754
2024-09-27,-1.0,lower,4.0,-0.0958280683801457,0.025804477720664947
2024-09-28,-1.0,lower,3.0,-0.08914577124476174,0.024885744033849997
2024-09-29,-1.0,lower,2.0,-0.08142638604191917,0.024010958887993376
2024-09-30,-1.0,lower,1.0,-0.057734734942863894,0.024352976073204146
2024-10-01,-1.0,time,5.0,-0.005562773309536842,0.02927473986480497
2024-10-02,1.0,time,5.0,0.024027989831631357,0.029458449355273298
2024-10-03,1.0,time,5.0,0.03903641495007661,0.0280207326519554
2024-10-04,-1.0,time,5.0,-0.020608771119032084,0.02876917469746023
2024-10-05,-1.0,time,5.0,-0.014016797553298729,0.02737960596890279
2024-10-06,-1.0,time,5.0,-0.0009520410096697993,0.02632021475622958
2024-10-07,1.0,time,5.0,0.02239112720021798,0.025067010767501906
2024-10-08,1.0,time,5.0,0.010345769933041591,0.024040962632889254
2024-10-09,1.0,upper,5.0,0.1045281101057446,0.02449740721381544
2024-10-10,1.0,upper,4.0,0.09856523397152649,0.02350655599437273
2024-10-11,1.0,upper,3.0,0.076175046135493,0.023663978376367238
2024-10-12,1.0,upper,2.0,0.05911895544462513,0.02314871772958871
2024-10-13,1.0,upper,1.0,0.06346725442839755,0.02207375796097239
2024-10-14,1.0,time,5.0,0.008138751522473744,0.028327509792238293
2024-10-15,1.0,time,5.0,0.05272650407731453,0.027396115893260742
2024-10-16,1.0,time,5.0,0.020476591008707478,0.026060950452321353
2024-10-17,1.0,upper,3.0,0.05232690367239663,0.024904615731075802
2024-10-18,-1.0,time,5.0,-0.046090607512625247,0.023934428802210715
2024-10-19,-1.0,lower,4.0,-0.04866752925436344,0.022777819305146527
2024-10-20,-1.0,lower,3.0,-0.083153065729839,0.023442299932919474
2024-10-21,-1.0,lower,2.0,-0.054593377763519794,0.024814604587490206
2024-10-22,-1.0,lower,3.0,-0.07837937835316157,0.024484962643687942
2024-10-23,1.0,time,5.0,0.015999838259562863,0.026113642900326584
2024-10-24,1.0,time,5.0,0.039584906438107414,0.02491456372452322
2024-10-25,1.0,upper,3.0,0.057253597992111466,0.027302752337123804
2024-10-26,1.0,upper,3.0,0.06225913725977675,0.027369860955726126
2024-10-27,1.0,upper,3.0,0.05893890724566984,0.026329760405911815
2024-10-28,-1.0,time,5.0,-0.029059669574058568,0.026129119228292138
2024-10-29,-1.0,lower,4.0,-0.057438900675962926,0.02618441367734681
2024-10-30,-1.0,lower,1.0,-0.055253827631001486,0.024929176355953542
2024-10-31,-1.0,time,5.0,-0.03742699526015868,0.029669801658653683
2024-11-01,1.0,upper,5.0,0.07904833096288062,0.02822440319086661
2024-11-02,1.0,upper,4.0,0.08803506327875306,0.026939909207683806
2024-11-03,1.0,upper,3.0,0.10192684201196164,0.025863208909289944
2024-11-04,1.0,upper,2.0,0.12707998358779535,0.025460542427646424
2024-11-05,1.0,upper,1.0,0.11611339573758168,0.0247170169560252
2024-11-06,1.0,upper,3.0,0.1401859885133862,0.04311335392831528
2024-11-07,1.0,upper,3.0,0.09764160249905346,0.04417945655656469
2024-11-08,1.0,upper,3.0,0.130226754946292,0.042126466196510046
2024-11-09,-1.0,time,5.0,-0.02269296148985545,0.0420063069520261
2024-11-10,-1.0,time,5.0,-0.031180687606724603,0.039960099403771994
2024-11-11,-1.0,lower,3.0,-0.09738747249155622,0.03963317564041444
2024-11-12,-1.0,time,5.0,-0.058535186638581316,0.041192124035131915
2024-11-13,1.0,time,5.0,0.005473884682084851,0.040780173563408885
2024-11-14,1.0,time,5.0,0.017205157489965095,0.042158676985640395
2024-11-15,-1.0,time,5.0,-0.006068975201764329,0.040116677610380215
2024-11-16,1.0,time,5.0,0.0714354168226301,0.03818987305367728
2024-11-17,1.0,upper,4.0,0.090230026167626,0.03722394393704617
2024-11-18,1.0,time,5.0,0.05593071678831325,0.03711833181915805
2024-11-19,1.0,upper,2.0,0.07814929027456928,0.03727392601124982
2024-11-20,1.0,upper,1.0,0.09034058233026915,0.035846717676792254
2024-11-21,-1.0,time,5.0,-0.012045133509103642,0.04293684112121638
2024-11-22,1.0,upper,5.0,0.09685357070562106,0.04144229405518597
2024-11-23,1.0,time,5.0,0.05312953512658072,0.0395343588794716
2024-11-24,1.0,upper,3.0,0.08462606241506293,0.038000675156039
2024-11-25,1.0,upper,5.0,0.08215977826426465,0.03618210985987193
2024-11-26,1.0,upper,1.0,0.09749083889083353,0.03614199149877135
2024-11-27,-1.0,time,5.0,-0.006109416339286703,0.04406398263580194
2024-11-28,1.0,time,5.0,0.012899643824135715,0.043502407622572674
2024-11-29,1.0,time,5.0,0.06489558138242889,0.04141486401608495
2024-11-30,1.0,time,5.0,0.023169425542594022,0.039856831659538385
2024-12-01,1.0,upper,5.0,0.07900991308822691,0.03810286717820809
2024-12-02,1.0,upper,4.0,0.09667742419755061,0.037268711639356404
2024-12-03,1.0,upper,3.0,0.1016708523406596,0.03567898796119405
2024-12-04,-1.0,time,5.0,-0.03340286048277927,0.03714486387860593
2024-12-05,-1.0,time,5.0,-0.045884230277223687,0.03600821137061734
2024-12-06,-1.0,lower,3.0,-0.07779732138898411,0.0369266236718167
2024-12-07,-1.0,lower,2.0,-0.07461816834800986,0.03550690083368105
2024-12-08,-1.0,lower,1.0,-0.07830793786359869,0.03387643980739023
2024-12-09,1.0,time,5.0,0.04055535047635159,0.0420904479352426
2024-12-10,1.0,upper,5.0,0.08828449022615183,0.04083399145611733
2024-12-11,1.0,time,5.0,0.04213655729901373,0.04205907713712333
2024-12-12,1.0,time,5.0,0.00014436226704770346,0.04007094488043049
2024-12-13,-1.0,time,5.0,-0.0741266743714018,0.03811629955230413
2024-12-14,-1.0,lower,5.0,-0.11855524995122918,0.0366081246946575
2024-12-15,-1.0,lower,3.0,-0.08782410854231364,0.03530201023995147
2024-12-16,-1.0,lower,2.0,-0.0957545715948492,0.03358110401887817
2024-12-17,-1.0,lower,2.0,-0.12175931754300494,0.033693571940233626
2024-12-18,-1.0,lower,3.0,-0.08350120868987974,0.03841365065480023
2024-12-19,1.0,time,5.0,0.01814181984721457,0.03969660326804784
2024-12-20,1.0,time,5.0,0.007424813340612079,0.038148799958371636
2024-12-21,-1.0,time,5.0,-0.0029435658178420124,0.0375462631507388
2024-12-22,1.0,time,5.0,0.015965211538526564,0.03581899640871802
2024-12-23,-1.0,time,5.0,-0.004935077620090662,0.03748465272602299
2024-12-24,-1.0,time,5.0,-0.04091956729917135,0.03674274420638459
2024-12-25,-1.0,time,5.0,-0.03939803556360666,0.034953493442483996
2024-12-26,1.0,time,5.0,0.00264989854075392,0.03606361946462057
2024-12-27,1.0,time,4.0,0.0024035191151941617,0.03437104152586274
2024-12-28,-1.0,time,3.0,-0.018178674021922383,0.033675930859211084
2024-12-29,-1.0,time,2.0,-0.00618769667474573,0.032129903888054596
2024-12-30,-1.0,time,1.0,-0.006836811459836831,0.03060048501994987
2024-12-31,0.0,,0.0,0.0,0.02911956499149788
