timestamp,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2024-05-09,-1.0,time,5.0,-0.04195106792528149,0.025719301677652125
2024-05-10,1.0,time,5.0,0.032071085841485505,0.02671853429143348
2024-05-11,1.0,time,5.0,0.020230562413413405,0.02563229084820638
2024-05-12,1.0,time,5.0,0.04799317622474757,0.02450011282023985
2024-05-13,1.0,time,5.0,0.031751981041376706,0.0236880210059328
2024-05-14,1.0,upper,3.0,0.047865091945116574,0.02261965302701516
2024-05-15,1.0,time,5.0,0.035370151668492625,0.024769026227215125
2024-05-16,1.0,time,5.0,0.04029048042331686,0.02362146305179464
2024-05-17,1.0,time,5.0,0.004455884953011388,0.02300908572408468
2024-05-18,1.0,time,5.0,0.01573164611195799,0.022010556621519232
2024-05-19,1.0,upper,1.0,0.05268090944929926,0.02196958748557703
2024-05-20,1.0,time,5.0,0.0077832802943658495,0.026526926396871195
2024-05-21,-1.0,time,5.0,-0.016466237756308292,0.02526209507833802
2024-05-22,1.0,time,5.0,0.014053449463008873,0.02499689030550818
2024-05-23,-1.0,time,5.0,-0.0018521344090409641,0.023803693821762905
2024-05-24,-1.0,time,5.0,-0.02281325457554318,0.022838683739187283
2024-05-25,-1.0,time,5.0,-0.04250959017147898,0.0219117227259309
2024-05-26,-1.0,time,5.0,-0.019527520886621463,0.022480728388078686
2024-05-27,-1.0,time,5.0,-0.03033781929478091,0.021606446409635414
2024-05-28,-1.0,time,5.0,-0.028760885512471333,0.02090320708009459
2024-05-29,-1.0,time,5.0,-0.0056793277656384845,0.02010905321102866
2024-05-30,1.0,time,5.0,0.013304101453638955,0.0192518616974712
2024-05-31,1.0,time,5.0,0.015798728081094934,0.01831269540608556
2024-06-01,1.0,time,5.0,0.006990425806872769,0.017423833597398467
2024-06-02,-1.0,time,5.0,-0.02817833838046823,0.016762398072563914
2024-06-03,-1.0,lower,4.0,-0.0416186125547205,0.01660878481187249
2024-06-04,-1.0,lower,3.0,-0.05274174683911309,0.016183411570429303
2024-06-05,-1.0,lower,2.0,-0.053479288501829175,0.015393570290919527
2024-06-06,-1.0,lower,1.0,-0.044713454974476693,0.0149110059563477
2024-06-07,-1.0,time,5.0,-0.015020200889768444,0.01949591623783801
2024-06-08,-1.0,time,5.0,-0.0343566259981774,0.018661693024695163
2024-06-09,-1.0,lower,2.0,-0.03738266079440435,0.018395552356462615
2024-06-10,-1.0,lower,3.0,-0.04154925913249852,0.01749766103258432
2024-06-11,1.0,time,5.0,0.017196245554706995,0.01894849907011728
2024-06-12,1.0,time,5.0,0.026131692113663764,0.02009648682271856
2024-06-13,1.0,upper,4.0,0.05693559178901818,0.02078378991338326
2024-06-14,1.0,upper,3.0,0.0619996287748208,0.019772800318203228
2024-06-15,-1.0,time,5.0,-0.004158426282935004,0.02240385556766656
2024-06-16,1.0,time,5.0,0.00012074958903541385,0.021317545670633885
2024-06-17,-1.0,time,5.0,-0.036668796471728146,0.022774350187590706
2024-06-18,-1.0,time,5.0,-0.02419756507997229,0.023290398763083635
2024-06-19,-1.0,time,5.0,-0.038639944055934995,0.022243058729861324
2024-06-20,-1.0,time,5.0,-0.027102075970776088,0.021283306583828574
2024-06-21,-1.0,time,5.0,-0.04014057847491799,0.020254704543959716
2024-06-22,-1.0,time,5.0,-0.024363170879542293,0.019287775801643155
2024-06-23,-1.0,time,5.0,-0.017270837206772742,0.018761935090467693
2024-06-24,-1.0,time,5.0,-0.005577287597781471,0.017949830596569894
2024-06-25,-1.0,time,5.0,-0.00016824855398499307,0.01718655823020202
2024-06-26,1.0,time,5.0,0.014801990635248672,0.016600601420904835
2024-06-27,1.0,time,5.0,0.020520503113516553,0.016438086951297913
2024-06-28,-1.0,time,5.0,-0.00837685374648164,0.015715481411105764
2024-06-29,-1.0,lower,5.0,-0.0838938867442288,0.01503187285780232
2024-06-30,-1.0,lower,4.0,-0.09186547213222321,0.014662405311911828
2024-07-01,-1.0,lower,3.0,-0.09390567812112038,0.013994242548080436
2024-07-02,-1.0,lower,1.0,-0.036960219014553215,0.014378765595973703
2024-07-03,-1.0,lower,1.0,-0.07357736578307335,0.017690989423078785
2024-07-04,1.0,time,5.0,0.00472004961490979,0.027051287392307832
2024-07-05,1.0,upper,1.0,0.053726795355935816,0.025887267879099316
2024-07-06,-1.0,lower,1.0,-0.06843750500756873,0.031377245216794705
2024-07-07,1.0,upper,5.0,0.12502518871964818,0.035486383623504786
2024-07-08,1.0,upper,4.0,0.09613683021673126,0.035804857061691335
2024-07-09,1.0,upper,3.0,0.08621323341534033,0.034436064725773104
2024-07-10,1.0,upper,2.0,0.07909036230440515,0.032970943878109955
2024-07-11,1.0,upper,2.0,0.15917269634603762,0.03245069520036763
2024-07-12,1.0,upper,1.0,0.10357367207902973,0.03534150627777762
2024-07-13,1.0,upper,3.0,0.09399617022035038,0.04507063085614382
2024-07-14,1.0,upper,2.0,0.1004916718355312,0.043286764644708466
2024-07-15,1.0,upper,2.0,0.15433027733803073,0.04143223962432199
2024-07-16,1.0,time,5.0,0.032724442094346926,0.043444937051450326
2024-07-17,-1.0,lower,1.0,-0.0972775736604456,0.04533897110012295
2024-07-18,1.0,time,5.0,0.049627287329476154,0.05663806300751177
2024-07-19,1.0,time,5.0,0.074468809456895,0.0538898627648198
2024-07-20,1.0,time,5.0,0.00793108933200534,0.05172978213874142
2024-07-21,1.0,time,5.0,0.009632132515420897,0.049293228372705535
2024-07-22,-1.0,time,5.0,-0.01603082444783885,0.046890184261318094
2024-07-23,1.0,time,5.0,0.00664298171965114,0.04546992852330803
2024-07-24,-1.0,time,5.0,-0.028186166420421734,0.04376517208855222
2024-07-25,1.0,time,5.0,0.04493299230179613,0.04370398620098811
2024-07-26,1.0,time,5.0,0.033118651379041006,0.041577285514753974
2024-07-27,-1.0,time,5.0,-0.002138551072224189,0.03995782136709643
2024-07-28,-1.0,time,5.0,-0.07115130114264297,0.03800753429921439
2024-07-29,-1.0,lower,5.0,-0.07819608479385612,0.03624293794992797
2024-07-30,-1.0,lower,3.0,-0.11207412455217405,0.03613586330240832
2024-07-31,-1.0,lower,2.0,-0.10696651181573463,0.034662043809295974
2024-08-01,-1.0,lower,3.0,-0.13148939520824365,0.036714047119252524
2024-08-02,-1.0,lower,3.0,-0.13447203812037775,0.0400191323486162
2024-08-03,-1.0,lower,2.0,-0.12605795123709548,0.03810128286472806
2024-08-04,1.0,upper,3.0,0.1451708475683609,0.0402225910122353
2024-08-05,1.0,upper,2.0,0.20982256822939116,0.041770508815625364
2024-08-06,1.0,upper,1.0,0.18101203873877633,0.041798595789458985
2024-08-07,-1.0,time,5.0,-0.06155400817196836,0.06997562025870864
2024-08-08,-1.0,time,5.0,-0.0696576517437602,0.0666888761343112
2024-08-09,-1.0,time,5.0,-0.023213572370868532,0.06681368755841044
2024-08-10,-1.0,time,5.0,-0.043298391515451715,0.06356613742540576
2024-08-11,1.0,time,5.0,0.019817380485954158,0.0632128899642346
2024-08-12,-1.0,time,5.0,-0.004282722175469764,0.06083729576374656
2024-08-13,-1.0,time,5.0,-0.021568810324959383,0.05800963629845377
2024-08-14,1.0,time,5.0,0.05247169241436454,0.05537238164924675
2024-08-15,1.0,time,5.0,0.05757899904159915,0.0528159457171273
2024-08-16,1.0,time,5.0,0.06262550799201035,0.05027282880029649
2024-08-17,1.0,time,5.0,0.05415162426600005,0.04783881446278546
2024-08-18,1.0,time,5.0,0.0785679002992005,0.04551549270201631
2024-08-19,1.0,time,5.0,0.02444367747479304,0.04699079007060221
2024-08-20,1.0,time,5.0,0.008573577445446005,0.04487287030103049
2024-08-21,-1.0,time,5.0,-0.022091098042150658,0.042721316649480735
2024-08-22,-1.0,time,5.0,-0.052663811085346256,0.04072857692689042
2024-08-23,-1.0,time,5.0,-0.06876219676940482,0.039080836342880024
2024-08-24,-1.0,lower,3.0,-0.0794921802110485,0.037173854932348406
2024-08-25,-1.0,time,5.0,-0.05514302431471206,0.03643566374021358
2024-08-26,-1.0,time,5.0,-0.03725757876090204,0.03535737287943103
2024-08-27,-1.0,time,5.0,-0.03365741539169751,0.03529123278852988
2024-08-28,-1.0,time,5.0,-0.004473753014056263,0.03364806432379914
2024-08-29,-1.0,time,5.0,-0.007285524872035156,0.03221762642743701
2024-08-30,-1.0,time,5.0,-0.016753674627144464,0.030923786033573843
2024-08-31,-1.0,time,5.0,-0.03909099397744186,0.0294150188185504
2024-09-01,-1.0,time,5.0,-0.050395349955819575,0.02934171065102232
2024-09-02,-1.0,lower,4.0,-0.08428376904195829,0.03026129435394472
2024-09-03,-1.0,lower,3.0,-0.06698630579379047,0.029187192100216728
2024-09-04,-1.0,lower,2.0,-0.06787033090890042,0.027784451030077754
2024-09-05,-1.0,time,5.0,-0.005734001881503814,0.02729374174703568
2024-09-06,1.0,time,5.0,0.02685773039545164,0.028398357097124866
2024-09-07,1.0,upper,5.0,0.06939726279591568,0.027381812098153924
2024-09-08,1.0,upper,4.0,0.06231301335802167,0.026379157213465246
2024-09-09,1.0,upper,4.0,0.060318361917357,0.026305842100664965
2024-09-10,1.0,upper,3.0,0.057745734717424245,0.025077781234239833
2024-09-11,1.0,upper,1.0,0.04920232992848923,0.023967728354580435
2024-09-12,1.0,upper,2.0,0.05835500755532158,0.027726569842233886
2024-09-13,1.0,time,5.0,0.021191995516204484,0.02686313211849337
2024-09-14,-1.0,time,5.0,-0.015046058987005437,0.027779673765540188
2024-09-15,1.0,time,5.0,0.02401678761108761,0.03043307863145156
2024-09-16,1.0,time,5.0,0.021112686752474654,0.029757950986446447
2024-09-17,1.0,time,5.0,0.005045464977572403,0.028347846961119347
2024-09-18,-1.0,time,5.0,-0.0006339176922387731,0.02697943212819311
2024-09-19,1.0,time,5.0,0.0068422940247596575,0.025662585317253156
2024-09-20,-1.0,time,5.0,-0.001786396148016335,0.02451953652775141
2024-09-21,-1.0,time,5.0,-0.013461482738905454,0.02403880602984069
2024-09-22,1.0,time,5.0,0.0019829021596590632,0.02376738065935342
2024-09-23,1.0,upper,5.0,0.04991565888845367,0.02271839272772357
2024-09-24,1.0,upper,5.0,0.08294806514405038,0.02177944628478493
2024-09-25,1.0,upper,3.0,0.05191572970307452,0.02123739403539485
2024-09-26,1.0,upper,2.0,0.041510975121253006,0.0203899335775069
2024-09-27,1.0,upper,1.0,0.04301549107228312,0.019424729823733087
2024-09-28,-1.0,lower,4.0,-0.1322349237011136,0.02226920719379709
2024-09-29,-1.0,lower,1.0,-0.04888556362046742,0.024105260124298773
2024-09-30,-1.0,lower,2.0,-0.12722245541491425,0.028859947641077813
2024-10-01,-1.0,lower,1.0,-0.10329874774144271,0.028690049449429458
2024-10-02,-1.0,time,5.0,-0.016872201687211378,0.04163965969981983
2024-10-03,1.0,time,5.0,0.016736092386087885,0.04023838967360165
2024-10-04,-1.0,time,5.0,-0.019996794395214252,0.03976715742933049
2024-10-05,1.0,time,5.0,0.000177486415202742,0.03783128199078229
2024-10-06,1.0,time,5.0,0.009562520428168568,0.03625375038244928
2024-10-07,1.0,time,5.0,0.018164906801301117,0.03448421477517605
2024-10-08,1.0,time,5.0,0.0022934753364757814,0.03288206670221005
2024-10-09,1.0,time,5.0,0.04375184615467883,0.031333577143355225
2024-10-10,1.0,time,5.0,0.021106153410184857,0.030228323019917732
2024-10-11,1.0,time,5.0,0.017777043023191736,0.02943290306213616
2024-10-12,1.0,time,5.0,0.007710297864399727,0.02803663686101308
2024-10-13,1.0,time,5.0,0.02760772419945126,0.02692863469528742
2024-10-14,-1.0,time,5.0,-0.005994913226688054,0.027467133456294524
2024-10-15,1.0,time,5.0,0.01033528701574907,0.02637136364907449
2024-10-16,-1.0,time,5.0,-0.0063196800790251565,0.025449761543227235
2024-10-17,-1.0,time,5.0,-0.01887093662212947,0.024319204340176884
2024-10-18,-1.0,time,5.0,-0.03868105010180494,0.02320376391714091
2024-10-19,-1.0,time,5.0,-0.02285588680081449,0.022102005307264614
2024-10-20,-1.0,lower,5.0,-0.08728967337507848,0.021071370129721073
2024-10-21,-1.0,lower,4.0,-0.08348246331464146,0.02007321723274095
2024-10-22,-1.0,lower,3.0,-0.06313754621961906,0.020007669149248668
2024-10-23,-1.0,lower,2.0,-0.04857386125132796,0.019381415794257097
2024-10-24,-1.0,lower,1.0,-0.060299621254190264,0.01900028961221049
2024-10-25,1.0,upper,4.0,0.053680365105476205,0.025178812574931684
2024-10-26,-1.0,time,5.0,-0.006593654222689044,0.02565074059113353
2024-10-27,-1.0,time,5.0,-0.006243840088315178,0.02467666785401099
2024-10-28,-1.0,time,5.0,-0.01814866931240514,0.02362339710265601
2024-10-29,-1.0,lower,5.0,-0.04948669328714557,0.023318868102567496
2024-10-30,-1.0,time,5.0,-0.038576208921801906,0.022401379599448556
2024-10-31,1.0,time,5.0,0.007223724185197989,0.02255038596107339
2024-11-01,1.0,upper,5.0,0.055602295153890535,0.021749845164959706
2024-11-02,1.0,upper,4.0,0.06220703161987486,0.02071776114085545
2024-11-03,1.0,upper,3.0,0.07556473504091403,0.01993875117181615
2024-11-04,1.0,upper,2.0,0.0758152634384249,0.019003599185529754
2024-11-05,1.0,upper,1.0,0.05626314931729605,0.019402794277091927
2024-11-06,1.0,upper,4.0,0.08301633195927946,0.025389733397876584
2024-11-07,1.0,upper,3.0,0.061365961349775594,0.02473624360604435
2024-11-08,1.0,upper,2.0,0.06183688965558615,0.023599186628860215
2024-11-09,1.0,upper,1.0,0.05583430218715956,0.022449341895565515
2024-11-10,1.0,upper,2.0,0.18970691583112395,0.02625830247185324
2024-11-11,1.0,upper,1.0,0.1401511026693682,0.02768177618522293
2024-11-12,1.0,upper,3.0,0.22319126478639828,0.04629922840288188
2024-11-13,1.0,upper,1.0,0.11323505208686044,0.047182373996725264
2024-11-14,1.0,upper,1.0,0.14043553054673363,0.05287774553807213
2024-11-15,1.0,upper,1.0,0.22901454657168566,0.06042706546557847
2024-11-16,1.0,time,5.0,0.09368548407732284,0.08093374380118495
2024-11-17,1.0,upper,5.0,0.3201675275962692,0.08415806418360387
2024-11-18,1.0,upper,4.0,0.26510775041324175,0.08008627990718022
2024-11-19,1.0,upper,3.0,0.2831262559159201,0.07871766458193948
2024-11-20,1.0,upper,2.0,0.2740764203960022,0.07551344684835841
2024-11-21,1.0,upper,1.0,0.17142226633591895,0.07438270634582891
2024-11-22,1.0,time,5.0,0.006825965070399891,0.08040500420107925
2024-11-23,1.0,time,5.0,0.04683129968409899,0.07836152193655951
2024-11-24,1.0,upper,5.0,0.23565240100591855,0.0776296047418725
2024-11-25,1.0,upper,4.0,0.2497371408876576,0.07591297759401051
2024-11-26,1.0,upper,3.0,0.2568546086565215,0.07352221887865651
2024-11-27,1.0,upper,2.0,0.20806444448708947,0.07006656602635193
2024-11-28,1.0,upper,1.0,0.1680591098733903,0.0666584738251644
2024-11-29,1.0,upper,2.0,0.23522497228841388,0.07481044687618503
2024-11-30,1.0,upper,1.0,0.16586384449091154,0.07142835185145142
2024-12-01,1.0,upper,1.0,0.16839681732546125,0.07627721280386114
2024-12-02,-1.0,lower,3.0,-0.1860184186752808,0.07935099119008007
2024-12-03,1.0,time,5.0,0.034955015033576634,0.08654386894758981
2024-12-04,-1.0,time,5.0,-0.056908132271879484,0.09145297710449399
2024-12-05,1.0,time,5.0,0.04348511193973889,0.0910573609712264
2024-12-06,-1.0,time,5.0,-0.008298802814695066,0.08726910785432261
2024-12-07,-1.0,time,5.0,-0.10150694634183635,0.08341107782514158
2024-12-08,-1.0,lower,1.0,-0.16566712188881733,0.07991621821558131
2024-12-09,1.0,time,5.0,0.07796154146971171,0.09811331341912782
2024-12-10,1.0,time,5.0,0.0457460217882038,0.09395985177720889
2024-12-11,1.0,time,5.0,0.0368139731227164,0.08937846340772991
2024-12-12,1.0,time,5.0,0.08985632912186114,0.08629537703404414
2024-12-13,-1.0,time,5.0,-0.050858417233491084,0.08219867631036296
2024-12-14,-1.0,time,5.0,-0.06010392406970544,0.0786673389675687
2024-12-15,-1.0,time,5.0,-0.08038151845096016,0.07485643661122578
2024-12-16,-1.0,time,5.0,-0.1058068446096678,0.07122815867210407
2024-12-17,-1.0,lower,5.0,-0.15154989812720093,0.06781679772371686
2024-12-18,-1.0,time,5.0,-0.021978906718775115,0.07482283143182952
2024-12-19,1.0,time,5.0,0.03050345429341484,0.07154726249474862
2024-12-20,1.0,time,5.0,0.013129291441792581,0.06805502408228543
2024-12-21,-1.0,time,5.0,-0.041008023727377135,0.06495425415753041
2024-12-22,-1.0,time,5.0,-0.027651531330510123,0.06210052315575532
2024-12-23,-1.0,time,5.0,-0.0316053394153311,0.05942895369894946
2024-12-24,-1.0,time,5.0,-0.10393092284823188,0.05734766261066642
2024-12-25,-1.0,lower,5.0,-0.11020314013361424,0.05484396669761139
2024-12-26,-1.0,time,5.0,-0.03309994842634472,0.05644367961093209
2024-12-27,-1.0,time,4.0,-0.028437935320533514,0.0536919154249642
2024-12-28,-1.0,time,3.0,-0.0469569830877711,0.05147632766567149
2024-12-29,-1.0,time,2.0,-0.009569451016150672,0.050185395607622335
2024-12-30,1.0,time,1.0,0.00966191091173689,0.04794647747346195
2024-12-31,0.0,,0.0,0.0,0.045841617762633395
