timestamp,signal,label,barrier_touched,days_to_barrier,return_at_barrier
2023-05-03,-1,1.0,time,5.0,-0.0456
2023-05-04,-1,1.0,time,5.0,-0.0439
2023-05-05,-1,1.0,lower,3.0,-0.0637
2023-05-06,-1,1.0,lower,5.0,-0.0667
2023-05-07,-1,1.0,lower,4.0,-0.057
2023-05-08,-1,1.0,time,5.0,-0.033
2023-05-09,-1,1.0,time,5.0,-0.0255
2023-05-10,-1,1.0,time,5.0,-0.015
2023-05-11,-1,1.0,time,5.0,-0.0001
2023-05-12,-1,0.0,time,5.0,0.0222
2023-05-13,-1,0.0,time,5.0,0.0017
2023-05-14,-1,1.0,time,5.0,-0.001
2023-05-15,-1,1.0,time,5.0,-0.0049
2023-05-16,-1,1.0,time,5.0,-0.0093
2023-05-17,-1,1.0,time,5.0,-0.0192
2023-05-18,-1,0.0,time,5.0,0.0141
2023-05-19,-1,1.0,time,5.0,-0.0205
2023-05-20,-1,1.0,time,5.0,-0.0231
2023-05-21,-1,1.0,time,5.0,-0.0021
2023-05-22,-1,1.0,time,5.0,-0.0008
2023-05-23,-1,1.0,lower,1.0,-0.033
2023-05-24,-1,0.0,upper,4.0,0.0651
2023-05-25,-1,0.0,upper,3.0,0.0599
2023-05-26,-1,0.0,upper,2.0,0.0508
2023-05-27,-1,0.0,upper,1.0,0.0459
2023-05-28,-1,1.0,lower,4.0,-0.0468
2023-05-29,-1,1.0,time,5.0,-0.0247
2023-05-30,-1,1.0,time,5.0,-0.0203
2023-05-31,-1,1.0,lower,5.0,-0.0548
2023-06-01,-1,1.0,lower,4.0,-0.0392
2023-06-02,-1,1.0,lower,3.0,-0.0549
2023-06-03,-1,1.0,lower,2.0,-0.0488
2023-06-04,-1,1.0,lower,1.0,-0.0515
2023-06-05,-1,0.0,upper,1.0,0.0537
2023-06-06,1,0.0,time,5.0,-0.0489
2023-06-07,1,0.0,time,5.0,-0.0167
2023-06-08,1,0.0,time,5.0,-0.0243
2023-06-09,1,0.0,lower,5.0,-0.0528
2023-06-10,1,0.0,time,5.0,-0.0114
2023-06-11,1,1.0,time,5.0,0.0157
2023-06-12,1,1.0,time,5.0,0.0226
2023-06-13,1,1.0,time,5.0,0.0177
2023-06-14,1,1.0,upper,2.0,0.0474
2023-06-15,1,1.0,upper,4.0,0.0464
2023-06-16,1,1.0,upper,4.0,0.0734
2023-06-17,1,1.0,upper,3.0,0.0668
2023-06-18,1,1.0,upper,2.0,0.0731
2023-06-19,1,1.0,upper,1.0,0.0563
2023-06-20,1,1.0,upper,1.0,0.0606
2023-06-21,1,1.0,time,5.0,0.0061
2023-06-22,1,1.0,time,5.0,0.025
2023-06-23,1,0.0,time,5.0,-0.018
2023-06-24,-1,1.0,time,5.0,-0.0023
2023-06-25,-1,0.0,time,5.0,0.0009
2023-06-26,-1,0.0,time,5.0,0.0098
2023-06-27,-1,1.0,time,5.0,-0.004
2023-06-28,-1,0.0,time,5.0,0.0344
2023-06-29,-1,0.0,time,5.0,0.0101
2023-06-30,-1,0.0,time,5.0,0.0001
2023-07-01,-1,1.0,time,5.0,-0.0196
2023-07-02,-1,1.0,time,5.0,-0.0084
2023-07-03,-1,1.0,time,5.0,-0.0284
2023-07-04,-1,1.0,time,5.0,-0.0199
2023-07-05,-1,1.0,time,5.0,-0.003
2023-07-06,-1,0.0,time,5.0,0.0208
2023-07-07,-1,0.0,time,5.0,0.003
2023-07-08,-1,0.0,upper,5.0,0.0383
2023-07-09,-1,0.0,upper,4.0,0.0414
2023-07-10,-1,0.0,upper,3.0,0.034
2023-07-11,-1,1.0,time,5.0,-0.0126
2023-07-12,-1,0.0,upper,1.0,0.0336
2023-07-13,-1,1.0,lower,1.0,-0.0367
2023-07-14,-1,1.0,time,5.0,-0.013
2023-07-15,-1,1.0,time,5.0,-0.017
2023-07-16,-1,1.0,time,5.0,-0.0107
2023-07-17,-1,1.0,time,5.0,-0.0146
2023-07-18,-1,0.0,time,5.0,0.007
2023-07-19,-1,1.0,time,5.0,-0.0249
2023-07-20,-1,1.0,time,5.0,-0.0191
2023-07-21,-1,1.0,time,5.0,-0.0186
2023-07-22,-1,1.0,time,5.0,-0.0173
2023-07-23,-1,1.0,lower,1.0,-0.0295
2023-07-24,-1,0.0,time,5.0,0.0059
2023-07-25,1,1.0,time,5.0,0.0019
2023-07-26,1,0.0,time,5.0,-0.0045
2023-07-27,1,1.0,time,5.0,0.0115
2023-07-28,1,0.0,time,5.0,-0.0057
2023-07-29,1,0.0,time,5.0,-0.0062
2023-07-30,1,0.0,time,5.0,-0.0065
2023-07-31,1,0.0,time,5.0,-0.0064
2023-08-01,1,0.0,time,5.0,-0.0168
2023-08-02,1,1.0,time,5.0,0.0011
2023-08-03,1,1.0,time,5.0,0.0205
2023-08-04,1,1.0,upper,4.0,0.0235
2023-08-05,1,1.0,upper,3.0,0.0249
2023-08-06,1,1.0,upper,2.0,0.025
2023-08-07,1,1.0,upper,1.0,0.0204
2023-08-08,1,0.0,time,5.0,-0.0168
2023-08-09,1,0.0,time,5.0,-0.0062
2023-08-10,1,0.0,time,5.0,-0.0087
2023-08-11,1,0.0,lower,5.0,-0.0221
2023-08-12,1,0.0,lower,4.0,-0.0226
2023-08-13,1,0.0,lower,3.0,-0.0183
2023-08-14,1,0.0,lower,2.0,-0.0223
2023-08-15,1,0.0,lower,2.0,-0.0959
2023-08-16,1,0.0,lower,1.0,-0.0816
2023-08-17,1,0.0,time,5.0,-0.0178
2023-08-18,1,1.0,time,5.0,0.0155
2023-08-19,1,1.0,time,5.0,0.0011
2023-08-20,1,0.0,time,5.0,-0.0045
2023-08-21,1,0.0,time,5.0,-0.0045
2023-08-22,1,1.0,time,5.0,0.0019
2023-08-23,1,0.0,time,5.0,-0.013
2023-08-24,1,1.0,upper,5.0,0.0593
2023-08-25,1,1.0,upper,4.0,0.0628
2023-08-26,1,1.0,upper,3.0,0.0644
2023-08-27,1,1.0,upper,2.0,0.0613
2023-08-28,1,1.0,upper,1.0,0.0603
2023-08-29,1,0.0,lower,2.0,-0.0673
2023-08-30,1,0.0,lower,1.0,-0.0515
2023-08-31,1,0.0,time,5.0,-0.0055
2023-09-01,1,0.0,time,5.0,-0.0023
2023-09-02,1,1.0,time,5.0,0.013
2023-09-03,1,0.0,time,5.0,-0.002
2023-09-04,1,1.0,time,5.0,0.0023
2023-09-05,1,1.0,time,5.0,0.002
2023-09-06,1,0.0,time,5.0,-0.0244
2023-09-07,1,0.0,time,5.0,-0.0125
2023-09-08,1,1.0,time,5.0,0.0121
2023-09-09,1,1.0,time,5.0,0.0245
2023-09-10,1,1.0,time,5.0,0.0305
2023-09-11,1,1.0,upper,2.0,0.0425
2023-09-12,1,1.0,time,5.0,0.025
2023-09-13,1,1.0,time,5.0,0.0196
2023-09-14,1,1.0,time,5.0,0.0256
2023-09-15,1,1.0,time,5.0,0.0179
2023-09-16,1,1.0,time,5.0,0.0001
2023-09-17,1,1.0,time,5.0,0.0019
2023-09-18,1,0.0,time,5.0,-0.0063
2023-09-19,1,0.0,lower,5.0,-0.0362
2023-09-20,-1,1.0,lower,4.0,-0.0325
2023-09-21,-1,1.0,time,5.0,-0.0135
2023-09-22,-1,1.0,time,5.0,-0.0084
2023-09-23,-1,0.0,time,5.0,0.0162
2023-09-24,-1,0.0,time,5.0,0.0251
2023-09-25,-1,0.0,time,5.0,0.0252
2023-09-26,-1,0.0,upper,2.0,0.0302
2023-09-27,-1,0.0,upper,4.0,0.0596
2023-09-28,-1,0.0,upper,3.0,0.0349
2023-09-29,-1,0.0,upper,2.0,0.0383
2023-09-30,-1,0.0,upper,1.0,0.0363
2023-10-01,-1,1.0,time,5.0,-0.0004
2023-10-02,-1,0.0,time,5.0,0.0131
2023-10-03,-1,0.0,time,5.0,0.0184
2023-10-04,-1,1.0,time,5.0,-0.0071
2023-10-05,-1,1.0,time,5.0,-0.0016
2023-10-06,-1,1.0,lower,5.0,-0.0407
2023-10-07,-1,1.0,lower,4.0,-0.0415
2023-10-08,-1,1.0,lower,3.0,-0.0404
2023-10-09,-1,1.0,lower,3.0,-0.0318
2023-10-10,-1,1.0,time,5.0,-0.0089
2023-10-11,-1,0.0,upper,5.0,0.0604
2023-10-12,-1,0.0,upper,4.0,0.0646
2023-10-13,-1,0.0,upper,3.0,0.0604
2023-10-14,-1,0.0,upper,2.0,0.0596
2023-10-15,-1,0.0,upper,1.0,0.049
2023-10-16,-1,0.0,upper,4.0,0.04
2023-10-17,-1,0.0,upper,3.0,0.0433
2023-10-18,-1,0.0,upper,2.0,0.0465
2023-10-19,-1,0.0,upper,2.0,0.0411
2023-10-20,-1,0.0,upper,3.0,0.1047
2023-10-21,-1,0.0,upper,2.0,0.0966
2023-10-22,-1,0.0,upper,1.0,0.0933
2023-10-23,-1,0.0,time,5.0,0.034
2023-10-24,-1,0.0,time,5.0,0.0207
2023-10-25,-1,0.0,time,5.0,0.0008
2023-10-26,-1,0.0,time,5.0,0.0145
2023-10-27,-1,0.0,time,5.0,0.0449
2023-10-28,-1,0.0,time,5.0,0.0241
2023-10-29,-1,0.0,time,5.0,0.0051
2023-10-30,-1,0.0,time,5.0,0.0158
2023-10-31,-1,0.0,time,5.0,0.0112
2023-11-01,-1,1.0,time,5.0,-0.0121
2023-11-02,-1,0.0,time,5.0,0.0146
2023-11-03,-1,0.0,time,5.0,0.0302
2023-11-04,-1,0.0,upper,5.0,0.0479
2023-11-05,-1,0.0,upper,4.0,0.0475
2023-11-06,-1,0.0,upper,3.0,0.0484
2023-11-07,-1,0.0,upper,2.0,0.0369
2023-11-08,-1,0.0,upper,2.0,0.0424
2023-11-09,-1,1.0,time,5.0,-0.0338
2023-11-10,-1,1.0,lower,4.0,-0.0494
2023-11-11,-1,1.0,lower,3.0,-0.0434
2023-11-12,-1,1.0,lower,2.0,-0.042
2023-11-13,-1,0.0,upper,2.0,0.0364
2023-11-14,-1,0.0,upper,1.0,0.0643
2023-11-15,-1,1.0,time,5.0,-0.011
2023-11-16,-1,1.0,time,5.0,-0.0066
2023-11-17,-1,0.0,time,5.0,0.0253
2023-11-18,-1,0.0,time,5.0,0.0192
2023-11-19,-1,0.0,time,5.0,0.0086
2023-11-20,-1,0.0,time,5.0,0.0085
2023-11-21,-1,0.0,time,5.0,0.0416
2023-11-22,-1,1.0,time,5.0,-0.0058
2023-11-23,-1,0.0,time,5.0,0.0136
2023-11-24,-1,0.0,time,5.0,0.0019
2023-11-25,-1,1.0,time,5.0,-0.0026
2023-11-26,-1,0.0,time,5.0,0.0314
2023-11-27,-1,0.0,upper,5.0,0.0582
2023-11-28,-1,0.0,upper,5.0,0.0555
2023-11-29,-1,0.0,upper,3.0,0.0433
2023-11-30,-1,0.0,upper,2.0,0.0459
2023-12-01,-1,0.0,upper,3.0,0.0815
2023-12-02,-1,0.0,upper,2.0,0.0612
2023-12-03,-1,0.0,upper,1.0,0.0492
2023-12-04,-1,0.0,upper,1.0,0.0495
2023-12-05,-1,1.0,time,5.0,-0.0079
2023-12-06,-1,1.0,lower,5.0,-0.0609
2023-12-07,-1,1.0,lower,4.0,-0.049
2023-12-08,-1,1.0,lower,3.0,-0.0703
2023-12-09,-1,1.0,lower,2.0,-0.0599
2023-12-10,-1,1.0,lower,1.0,-0.0602
2023-12-11,-1,0.0,time,5.0,0.0251
2023-12-12,-1,1.0,time,5.0,-0.001
2023-12-13,-1,1.0,time,5.0,-0.0058
2023-12-14,-1,1.0,time,5.0,-0.0178
2023-12-15,-1,0.0,time,5.0,0.0384
2023-12-16,-1,0.0,time,5.0,0.0372
2023-12-17,-1,0.0,upper,3.0,0.0523
2023-12-18,-1,0.0,time,5.0,0.0247
2023-12-19,-1,0.0,time,5.0,0.0184
2023-12-20,-1,0.0,time,5.0,0.0001
2023-12-21,-1,1.0,time,5.0,-0.0309
2023-12-22,-1,1.0,time,5.0,-0.0134
2023-12-23,-1,1.0,time,5.0,-0.0267
2023-12-24,-1,1.0,time,5.0,-0.0226
2023-12-25,-1,1.0,time,5.0,-0.033
2023-12-26,-1,1.0,time,5.0,-0.0073
2023-12-27,-1,0.0,time,5.0,0.0171
2023-12-28,-1,0.0,upper,5.0,0.0547
2023-12-29,-1,0.0,upper,3.0,0.0486
2023-12-30,-1,0.0,upper,2.0,0.0451
2023-12-31,-1,0.0,upper,1.0,0.0454
2024-01-01,-1,1.0,time,5.0,-0.0048
2024-01-02,-1,1.0,lower,1.0,-0.0495
2024-01-03,-1,0.0,upper,5.0,0.0917
2024-01-04,-1,0.0,upper,4.0,0.0602
2024-01-05,-1,0.0,upper,3.0,0.062
2024-01-06,-1,0.0,upper,2.0,0.0656
2024-01-07,-1,0.0,upper,1.0,0.0672
2024-01-08,-1,1.0,lower,4.0,-0.0901
2024-01-09,-1,1.0,lower,3.0,-0.0722
2024-01-10,-1,1.0,lower,2.0,-0.0836
2024-01-11,-1,1.0,lower,1.0,-0.0767
2024-01-12,-1,1.0,time,5.0,-0.0042
2024-01-13,-1,1.0,time,5.0,-0.0377
2024-01-14,-1,1.0,time,5.0,-0.0048
2024-01-15,-1,1.0,time,5.0,-0.0228
2024-01-16,-1,1.0,time,5.0,-0.0379
2024-01-17,-1,1.0,lower,5.0,-0.0781
2024-01-18,-1,1.0,time,5.0,-0.0352
2024-01-19,-1,1.0,time,5.0,-0.0361
2024-01-20,-1,1.0,time,5.0,-0.0414
2024-01-21,-1,0.0,time,5.0,0.0077
2024-01-22,-1,0.0,upper,4.0,0.058
2024-01-23,-1,0.0,upper,4.0,0.0558
2024-01-24,-1,0.0,upper,5.0,0.0754
2024-01-25,-1,0.0,upper,2.0,0.0532
2024-01-26,-1,0.0,time,5.0,0.0171
2024-01-27,-1,0.0,time,5.0,0.0223
2024-01-28,-1,0.0,time,5.0,0.0269
2024-01-29,-1,1.0,time,5.0,-0.0067
2024-01-30,-1,1.0,time,5.0,-0.0069
2024-01-31,-1,0.0,time,5.0,0.0015
2024-02-01,-1,0.0,time,5.0,0.0004
2024-02-02,-1,0.0,time,5.0,0.0246
2024-02-03,-1,0.0,upper,5.0,0.0535
2024-02-04,-1,0.0,upper,4.0,0.0623
2024-02-05,-1,0.0,upper,3.0,0.0612
2024-02-06,-1,0.0,upper,2.0,0.0509
2024-02-07,-1,0.0,upper,2.0,0.0634
2024-02-08,-1,0.0,upper,1.0,0.039
2024-02-09,-1,0.0,upper,3.0,0.0598
2024-02-10,-1,0.0,upper,2.0,0.0466
2024-02-11,-1,0.0,upper,1.0,0.0379
2024-02-12,-1,0.0,upper,4.0,0.0414
2024-02-13,-1,0.0,upper,1.0,0.0405
2024-02-14,-1,1.0,time,5.0,-0.0005
2024-02-15,-1,0.0,time,5.0,0.0063
2024-02-16,-1,1.0,time,5.0,-0.0062
2024-02-17,-1,1.0,time,5.0,-0.0071
2024-02-18,-1,1.0,time,5.0,-0.0252
2024-02-19,-1,1.0,time,5.0,-0.0041
2024-02-20,-1,1.0,time,5.0,-0.0103
2024-02-21,-1,0.0,upper,5.0,0.0496
2024-02-22,-1,0.0,upper,4.0,0.0597
2024-02-23,-1,0.0,upper,3.0,0.0691
2024-02-24,-1,0.0,upper,2.0,0.0552
2024-02-25,-1,0.0,upper,1.0,0.0513
2024-02-26,-1,0.0,upper,1.0,0.0453
2024-02-27,-1,0.0,upper,1.0,0.093
2024-02-28,-1,0.0,upper,5.0,0.0861
2024-02-29,-1,0.0,upper,4.0,0.1065
2024-03-01,-1,0.0,upper,3.0,0.0883
2024-03-02,-1,0.0,upper,2.0,0.094
2024-03-03,-1,0.0,upper,1.0,0.0783
2024-03-04,-1,0.0,time,5.0,0.0047
2024-03-05,-1,0.0,time,5.0,0.0718
2024-03-06,-1,0.0,upper,5.0,0.0866
2024-03-07,-1,0.0,upper,4.0,0.0746
2024-03-08,-1,0.0,time,5.0,0.0677
2024-03-09,-1,0.0,time,5.0,0.0416
2024-03-10,-1,0.0,time,5.0,0.0061
2024-03-11,-1,1.0,lower,5.0,-0.0996
2024-03-12,-1,1.0,lower,4.0,-0.0904
2024-03-13,-1,1.0,lower,3.0,-0.1129
2024-03-14,-1,1.0,lower,2.0,-0.0897
2024-03-15,-1,1.0,lower,1.0,-0.0624
2024-03-16,-1,0.0,time,5.0,0.0037
2024-03-17,-1,1.0,lower,2.0,-0.0965
2024-03-18,-1,1.0,lower,1.0,-0.0859
2024-03-19,-1,0.0,upper,1.0,0.0876
2024-03-20,-1,0.0,time,5.0,0.0308
2024-03-21,-1,0.0,time,5.0,0.0671
2024-03-22,-1,0.0,upper,3.0,0.0964
2024-03-23,-1,0.0,upper,5.0,0.0952
2024-03-24,-1,0.0,time,5.0,0.038
2024-03-25,-1,1.0,time,5.0,-0.0034
2024-03-26,-1,0.0,time,5.0,0.0165
2024-03-27,-1,0.0,time,5.0,0.005
2024-03-28,-1,1.0,lower,5.0,-0.0775
2024-03-29,-1,1.0,time,5.0,-0.0558
2024-03-30,-1,1.0,time,5.0,-0.0168
2024-03-31,-1,1.0,lower,2.0,-0.085
2024-04-01,-1,1.0,time,5.0,-0.0113
2024-04-02,-1,0.0,time,5.0,0.0588
2024-04-03,-1,0.0,upper,5.0,0.0799
2024-04-04,-1,0.0,time,5.0,0.009
2024-04-05,-1,0.0,time,5.0,0.0368
2024-04-06,-1,0.0,time,5.0,0.0159
2024-04-07,-1,1.0,time,5.0,-0.0315
2024-04-08,-1,1.0,lower,4.0,-0.063
2024-04-09,-1,1.0,lower,4.0,-0.0712
2024-04-10,-1,1.0,lower,3.0,-0.0908
2024-04-11,-1,1.0,lower,2.0,-0.0848
2024-04-12,-1,1.0,lower,5.0,-0.0922
2024-04-13,-1,1.0,time,5.0,-0.0147
2024-04-14,1,0.0,lower,3.0,-0.0697
2024-04-15,1,1.0,time,5.0,0.0228
2024-04-16,1,1.0,time,5.0,0.0189
2024-04-17,1,1.0,upper,5.0,0.0861
2024-04-18,1,1.0,time,5.0,0.0454
2024-04-19,1,1.0,time,5.0,0.0045
2024-04-20,1,0.0,time,5.0,-0.0063
2024-04-21,1,0.0,time,5.0,-0.0176
2024-04-22,1,0.0,time,5.0,-0.051
2024-04-23,1,0.0,time,5.0,-0.0522
2024-04-24,1,0.0,time,5.0,-0.0075
2024-04-25,1,0.0,lower,5.0,-0.0597
2024-04-26,1,0.0,lower,5.0,-0.0902
2024-04-27,1,0.0,lower,4.0,-0.0857
2024-04-28,1,0.0,lower,3.0,-0.078
2024-04-29,1,0.0,lower,1.0,-0.049
2024-04-30,1,1.0,upper,5.0,0.0523
2024-05-01,1,1.0,upper,2.0,0.075
2024-05-02,1,1.0,upper,1.0,0.0608
2024-05-03,1,0.0,time,5.0,-0.0262
2024-05-04,1,0.0,time,5.0,-0.0106
2024-05-05,1,0.0,time,5.0,-0.05
2024-05-06,1,0.0,time,5.0,-0.0386
2024-05-07,1,0.0,time,5.0,-0.0138
2024-05-08,1,1.0,time,5.0,0.0268
2024-05-09,1,0.0,time,5.0,-0.0253
2024-05-10,1,1.0,upper,5.0,0.084
2024-05-11,1,1.0,upper,4.0,0.0858
2024-05-12,1,1.0,upper,3.0,0.0738
2024-05-13,1,1.0,upper,2.0,0.0518
2024-05-14,1,1.0,upper,1.0,0.0728
2024-05-15,1,1.0,upper,5.0,0.0757
2024-05-16,-1,0.0,upper,4.0,0.0903
2024-05-17,-1,0.0,upper,3.0,0.0632
2024-05-18,-1,0.0,upper,2.0,0.0653
2024-05-19,-1,0.0,upper,1.0,0.0752
2024-05-20,-1,1.0,time,5.0,-0.0307
2024-05-21,-1,1.0,time,5.0,-0.0242
2024-05-22,-1,0.0,time,5.0,0.0027
2024-05-23,-1,0.0,time,5.0,0.006
2024-05-24,-1,1.0,time,5.0,-0.0141
2024-05-25,-1,1.0,time,5.0,-0.013
2024-05-26,-1,1.0,time,5.0,-0.0152
2024-05-27,-1,1.0,time,5.0,-0.0243
2024-05-28,-1,1.0,time,5.0,-0.0085
2024-05-29,-1,0.0,time,5.0,0.0181
2024-05-30,-1,0.0,time,5.0,0.0321
2024-05-31,-1,0.0,upper,5.0,0.0535
2024-06-01,-1,0.0,upper,4.0,0.0501
2024-06-02,-1,0.0,upper,3.0,0.0496
2024-06-03,-1,0.0,time,5.0,0.0073
2024-06-04,-1,1.0,time,5.0,-0.0135
2024-06-05,-1,1.0,time,5.0,-0.0241
2024-06-06,-1,1.0,lower,5.0,-0.0497
2024-06-07,-1,1.0,time,5.0,-0.016
2024-06-08,-1,1.0,lower,5.0,-0.0385
2024-06-09,-1,1.0,lower,4.0,-0.0433
2024-06-10,-1,1.0,lower,3.0,-0.041
2024-06-11,-1,1.0,time,5.0,-0.0106
2024-06-12,-1,1.0,time,5.0,-0.0262
2024-06-13,-1,1.0,time,5.0,-0.0241
2024-06-14,-1,1.0,time,5.0,-0.0169
2024-06-15,-1,1.0,time,5.0,-0.0205
2024-06-16,-1,1.0,lower,5.0,-0.0389
2024-06-17,-1,1.0,lower,4.0,-0.0366
2024-06-18,-1,1.0,time,5.0,-0.0294
2024-06-19,-1,1.0,lower,5.0,-0.0726
2024-06-20,-1,1.0,lower,4.0,-0.0716
2024-06-21,-1,1.0,lower,3.0,-0.0596
2024-06-22,-1,1.0,lower,2.0,-0.0622
2024-06-23,-1,1.0,lower,1.0,-0.0463
2024-06-24,-1,0.0,time,5.0,0.0083
2024-06-25,1,1.0,time,5.0,0.0155
2024-06-26,1,1.0,time,5.0,0.0335
2024-06-27,1,1.0,time,5.0,0.0078
2024-06-28,1,1.0,upper,2.0,0.0393
