date,net_unrealized_profit_loss_account_based
2012-07-15,0.3375513015109873
2012-07-16,0.397674031487502
2012-07-17,0.4126286841519379
2012-07-18,0.43343139380621726
2012-07-19,0.41518809211070046
2012-07-20,0.390976646113671
2012-07-21,0.41022442032371154
2012-07-22,0.3861954937444708
2012-07-23,0.3905713896993837
2012-07-24,0.3864255436422564
2012-07-25,0.4002913767667331
2012-07-26,0.39866052496961124
2012-07-27,0.4013375785505588
2012-07-28,0.3997448805134075
2012-07-29,0.3838487892038993
2012-07-30,0.41177524599305826
2012-07-31,0.4260299877631482
2012-08-01,0.4337276526746935
2012-08-02,0.4748386044354959
2012-08-03,0.49461127994611553
2012-08-04,0.4894579152731962
2012-08-05,0.4863616771961057
2012-08-06,0.4890441677325034
2012-08-07,0.4852853292492032
2012-08-08,0.49058022408011004
2012-08-09,0.48971146362241946
2012-08-10,0.502608868324658
2012-08-11,0.5046249281394621
2012-08-12,0.5077395983661572
2012-08-13,0.5193190375086477
2012-08-14,0.5253073215504241
2012-08-15,0.5586839615534267
2012-08-16,0.5634413579230659
2012-08-17,0.4816769595992902
2012-08-18,0.4808217786955693
2012-08-19,0.25247627038517084
2012-08-20,0.3961630285994443
2012-08-21,0.3965847849357511
2012-08-22,0.38539022992091293
2012-08-23,0.4052920915924631
2012-08-24,0.43287127619436144
2012-08-25,0.42813533979114615
2012-08-26,0.4291665607952046
2012-08-27,0.4346163285443175
2012-08-28,0.43818155270032216
2012-08-29,0.4301068892893039
2012-08-30,0.423510425494075
2012-08-31,0.38504128483309297
2012-09-01,0.37905827940517417
2012-09-02,0.39174906236891155
2012-09-03,0.40865777647720847
2012-09-04,0.4003573345440266
2012-09-05,0.4322809448043371
2012-09-06,0.43823405436695123
2012-09-07,0.43053965249214143
2012-09-08,0.43090372248679365
2012-09-09,0.42748036111002047
2012-09-10,0.4252425072740154
2012-09-11,0.42948740936826807
2012-09-12,0.43067371010134897
2012-09-13,0.432093779866309
2012-09-14,0.4497613579267607
2012-09-15,0.446286968059925
2012-09-16,0.4537060272931197
2012-09-17,0.4529162707802075
2012-09-18,0.468718560099843
2012-09-19,0.4752134709310228
2012-09-20,0.46352055518915886
2012-09-21,0.4620870530344395
2012-09-22,0.45600410600979463
2012-09-23,0.45228335815808945
2012-09-24,0.4473329493617603
2012-09-25,0.4474443541830422
2012-09-26,0.45637205645588846
2012-09-27,0.4539814548729784
2012-09-28,0.444144403540817
2012-09-29,0.45583176927601865
2012-09-30,0.4534091584402271
2012-10-01,0.45269825451442475
2012-10-02,0.46725209298039877
2012-10-03,0.4573933154358
2012-10-04,0.4618088285696059
2012-10-05,0.4581736094652025
2012-10-06,0.4504031148767137
2012-10-07,0.41719158318962024
2012-10-08,0.41093248582787106
2012-10-09,0.419746634764385
2012-10-10,0.4286127743643692
2012-10-11,0.4285503219141187
2012-10-12,0.4197854690239081
2012-10-13,0.41668542032668293
2012-10-14,0.4053437316457255
2012-10-15,0.4125086946720609
2012-10-16,0.41585540499265605
2012-10-17,0.4144683168642418
2012-10-18,0.41637286774458904
2012-10-19,0.40703857242229424
2012-10-20,0.40180733312324657
2012-10-21,0.4001882333629992
2012-10-22,0.403599249112848
2012-10-23,0.4020503642630618
2012-10-24,0.39562718545160624
2012-10-25,0.3482539399522478
2012-10-26,0.30686823047194817
2012-10-27,0.32673862765973216
2012-10-28,0.346377435811495
2012-10-29,0.33824178608855526
2012-10-30,0.3527413687903334
2012-10-31,0.3668866729430083
2012-11-01,0.33996622725922643
2012-11-02,0.33868964507749205
2012-11-03,0.34152077352249904
2012-11-04,0.35382843776433154
2012-11-05,0.3471577141986872
2012-11-06,0.3544531156728335
2012-11-07,0.35633864125193904
2012-11-08,0.3512773501232841
2012-11-09,0.35203508528035177
2012-11-10,0.3553485040580459
2012-11-11,0.33417181621962233
2012-11-12,0.3606878215482652
2012-11-13,0.3539414991144773
2012-11-14,0.3574742783401794
2012-11-15,0.37026293700547197
2012-11-16,0.39854648019257255
2012-11-17,0.3963192396122646
2012-11-18,0.39028508866117056
2012-11-19,0.39409489837946865
2012-11-20,0.3948164197987205
2012-11-21,0.3909405953867465
2012-11-22,0.4209263154111464
2012-11-23,0.4184919616211987
2012-11-24,0.4205540557403563
2012-11-25,0.4246997344326903
2012-11-26,0.4093797755490688
2012-11-27,0.4034225964641861
2012-11-28,0.41258184405269416
2012-11-29,0.4187571774918028
2012-11-30,0.42102317432281783
2012-12-01,0.41969290278658733
2012-12-02,0.4156181895664518
2012-12-03,0.42471135647851227
2012-12-04,0.4535314743097505
2012-12-05,0.4427762626563992
2012-12-06,0.4474972677843988
2012-12-07,0.448763488350238
2012-12-08,0.45219730455237894
2012-12-09,0.44166394541654563
2012-12-10,0.44672436259795456
2012-12-11,0.4499934259342828
2012-12-12,0.45021158395040983
2012-12-13,0.45205151084277134
2012-12-14,0.4459475249924743
2012-12-15,0.44165258885267783
2012-12-16,0.43654033900162587
2012-12-17,0.4292244512229775
2012-12-18,0.42923543018011345
2012-12-19,0.44029648230284835
2012-12-20,0.43787962063510283
2012-12-21,0.4349175170158932
2012-12-22,0.4308016657902377
2012-12-23,0.4294087911519298
2012-12-24,0.4320861528245419
2012-12-25,0.43026375042404696
2012-12-26,0.4327510990214029
2012-12-27,0.43105650243532756
2012-12-28,0.4315428873179303
2012-12-29,0.4304381960673398
2012-12-30,0.431919677887378
2012-12-31,0.4331466957015266
2013-01-01,0.41978111309705335
2013-01-02,0.4107886284314292
2013-01-03,0.41812029212445745
2013-01-04,0.41579106247011327
2013-01-05,0.41559147921362893
2013-01-06,0.41545032878881955
2013-01-07,0.4172894786011251
2013-01-08,0.4289868747416942
2013-01-09,0.43146957136773145
2013-01-10,0.4468637879960463
2013-01-11,0.4455384294297484
2013-01-12,0.4403982779840636
2013-01-13,0.4293783179715289
2013-01-14,0.4421680911820782
2013-01-15,0.45056827512662573
2013-01-16,0.4568063132322486
2013-01-17,0.48961421052407755
2013-01-18,0.49109523286088785
2013-01-19,0.48811054933703435
2013-01-20,0.4871091135575083
2013-01-21,0.517638012895351
2013-01-22,0.5327780614166027
2013-01-23,0.5341213153129392
2013-01-24,0.5236432891061893
2013-01-25,0.5283618901249747
2013-01-26,0.5235109426218426
2013-01-27,0.5235735666557986
2013-01-28,0.5509414089520422
2013-01-29,0.5617763436369585
2013-01-30,0.5588805611074028
2013-01-31,0.5743546249271037
2013-02-01,0.5687410774407429
2013-02-02,0.5524606256740912
2013-02-03,0.5614352272640973
2013-02-04,0.5591067175493866
2013-02-05,0.5624180510067227
2013-02-06,0.5671624107216912
2013-02-07,0.5805513274797146
2013-02-08,0.590859456909461
2013-02-09,0.5986962173575338
2013-02-10,0.6055794508696939
2013-02-11,0.6075170556202159
2013-02-12,0.6235264388457634
2013-02-13,0.6155807805874174
2013-02-14,0.6448778301200421
2013-02-15,0.6344028024214847
2013-02-16,0.6369932620670824
2013-02-17,0.6265131724891022
2013-02-18,0.6229507415337725
2013-02-19,0.6506266250736236
2013-02-20,0.6536079083914742
2013-02-21,0.6493525101387827
2013-02-22,0.650175877082556
2013-02-23,0.6405515324447993
2013-02-24,0.6379485735392485
2013-02-25,0.6363723475428479
2013-02-26,0.6407295325878294
2013-02-27,0.6419119945388162
2013-02-28,0.6569295047005859
2013-03-01,0.6633749787262632
2013-03-02,0.6565393869102427
2013-03-03,0.6565603220437272
2013-03-04,0.6735964166485311
2013-03-05,0.6997341607769322
2013-03-06,0.6947532366415734
2013-03-07,0.6843763108382502
2013-03-08,0.6963691578975282
2013-03-09,0.7066901732866154
2013-03-10,0.6986741589795392
2013-03-11,0.7134238696825578
2013-03-12,0.6867882737722428
2013-03-13,0.6975698642268277
2013-03-14,0.6931893786642168
2013-03-15,0.6900194217534832
2013-03-16,0.6859319798780514
2013-03-17,0.6860854984842975
2013-03-18,0.7039341116044974
2013-03-19,0.7396859419784684
2013-03-20,0.7560280982637354
2013-03-21,0.7685072263658241
2013-03-22,0.7510747682532376
2013-03-23,0.724715992727718
2013-03-24,0.7455251440042324
2013-03-25,0.7518378539828215
2013-03-26,0.7599554157256883
2013-03-27,0.7773682226181872
2013-03-28,0.7659443296428331
2013-03-29,0.7624522440699157
2013-03-30,0.76135119930391
2013-03-31,0.7670704978848335
2013-04-01,0.7734293224350709
2013-04-02,0.7870167988135006
2013-04-03,0.7955617684722563
2013-04-04,0.7913690674297488
2013-04-05,0.7861339972641818
2013-04-06,0.7816754120071684
2013-04-07,0.8058434938270278
2013-04-08,0.8143199402221339
2013-04-09,0.8273929596160534
2013-04-10,0.7276120304176652
2013-04-11,0.48682500957784053
2013-04-12,0.6256326214412795
2013-04-13,0.5915240231676544
2013-04-14,0.5659383628781623
2013-04-15,0.4674714462646469
2013-04-16,0.42855097260519825
2013-04-17,0.565821072888595
2013-04-18,0.6314625961287406
2013-04-19,0.6609194427047552
2013-04-20,0.6799083753540268
2013-04-21,0.652019462700857
2013-04-22,0.6660313718521552
2013-04-23,0.6939202403373157
2013-04-24,0.7095211123660644
2013-04-25,0.6801992782970642
2013-04-26,0.6680222639971555
2013-04-27,0.6424837860810444
2013-04-28,0.657528310549211
2013-04-29,0.6722706250965619
2013-04-30,0.661461756824286
2013-05-01,0.5982785184258741
2013-05-02,0.5538859208674668
2013-05-03,0.5235687850177263
2013-05-04,0.5816256365865007
2013-05-05,0.5991923064113049
2013-05-06,0.5801263495566924
2013-05-07,0.5772944701711554
2013-05-08,0.5837598268173679
2013-05-09,0.5754235348854967
2013-05-10,0.5989130395262794
2013-05-11,0.5885030375998821
2013-05-12,0.5828811218224169
2013-05-13,0.5880754586464553
2013-05-14,0.5534625689890562
2013-05-15,0.5588576362537843
2013-05-16,0.5768892039727977
2013-05-17,0.5906194510074942
2013-05-18,0.5916647520657392
2013-05-19,0.5839943117161852
2013-05-20,0.5875497655011515
2013-05-21,0.5855758928395723
2013-05-22,0.5908186585368379
2013-05-23,0.6057006039845169
2013-05-24,0.6187585909230858
2013-05-25,0.6147008296224749
2013-05-26,0.6174429544785255
2013-05-27,0.6049037703371134
2013-05-28,0.6032389073898371
2013-05-29,0.6144730616597505
2013-05-30,0.6008521760110703
2013-05-31,0.6042428823211026
2013-06-01,0.605839716276081
2013-06-02,0.5843636348098027
2013-06-03,0.586481269246792
2013-06-04,0.5755620434675393
2013-06-05,0.5747315945777512
2013-06-06,0.5679091457749073
2013-06-07,0.5321469399917891
2013-06-08,0.5279042935150153
2013-06-09,0.48450322348203123
2013-06-10,0.5073359829165829
2013-06-11,0.5201173197614085
2013-06-12,0.5169663811960764
2013-06-13,0.495229225787433
2013-06-14,0.48120223801827716
2013-06-15,0.483793243419663
2013-06-16,0.4799519553506831
2013-06-17,0.4853564719488479
2013-06-18,0.5059662409062038
2013-06-19,0.5104477476685965
2013-06-20,0.4994732941626704
2013-06-21,0.4924975286771845
2013-06-22,0.48499760112712187
2013-06-23,0.4867377930472831
2013-06-24,0.4801647543608708
2013-06-25,0.4726501622738881
2013-06-26,0.4762431133679207
2013-06-27,0.4670420219794854
2013-06-28,0.42411354779693766
2013-06-29,0.42064174954956085
2013-06-30,0.42492733586888454
2013-07-01,0.3858891599668444
2013-07-02,0.4123776100995486
2013-07-03,0.3396217626060024
2013-07-04,0.3513863789548806
2013-07-05,0.24227457494724303
2013-07-06,0.2353013344036443
2013-07-07,0.2977641778590826
2013-07-08,0.3188318626139671
2013-07-09,0.3274658375651499
2013-07-10,0.41067829031621284
2013-07-11,0.420650436583149
2013-07-12,0.4266307168556781
2013-07-13,0.44382509011914756
2013-07-14,0.4337706694473084
2013-07-15,0.4557101102428732
2013-07-16,0.44220336968200924
2013-07-17,0.43830938850039125
2013-07-18,0.4014230389568116
2013-07-19,0.4084527712628333
2013-07-20,0.39978562700128134
2013-07-21,0.4066190258693636
2013-07-22,0.40482892609991417
2013-07-23,0.41359829313921553
2013-07-24,0.42292898272007295
2013-07-25,0.43396923896389794
2013-07-26,0.4330065042177142
2013-07-27,0.4209553327920043
2013-07-28,0.44719171180126027
2013-07-29,0.45335789919624564
2013-07-30,0.4722131469510306
2013-07-31,0.4759830288792777
2013-08-01,0.46852576372928917
2013-08-02,0.46355637404412464
2013-08-03,0.4578060815839673
2013-08-04,0.4620782931794267
2013-08-05,0.4686582901267618
2013-08-06,0.46754926152869813
2013-08-07,0.46331725572370314
2013-08-08,0.44734835524137656
2013-08-09,0.4379858455796699
2013-08-10,0.4420920060869577
2013-08-11,0.4460405459949798
2013-08-12,0.45289074910953897
2013-08-13,0.46463397253448957
2013-08-14,0.4703948531339396
2013-08-15,0.4633367643743816
2013-08-16,0.46364591147326895
2013-08-17,0.47071540965872166
2013-08-18,0.4682084858414176
2013-08-19,0.4852540818384527
2013-08-20,0.49315605499074333
2013-08-21,0.5208247873319072
2013-08-22,0.513007672706858
2013-08-23,0.5037658852194608
2013-08-24,0.5091963510725507
2013-08-25,0.5265405847423222
2013-08-26,0.5197059545698891
2013-08-27,0.5420363549290055
2013-08-28,0.5417172014090705
2013-08-29,0.5427357538571832
2013-08-30,0.5634393862399198
2013-08-31,0.5742152112699367
2013-09-01,0.5792516007918898
2013-09-02,0.5741077031185594
2013-09-03,0.5696314095355929
2013-09-04,0.5440357914821767
2013-09-05,0.5450538530217677
2013-09-06,0.5246069672379174
2013-09-07,0.5335132900838723
2013-09-08,0.5269330266509364
2013-09-09,0.5367550862870593
2013-09-10,0.5380670240267237
2013-09-11,0.5560795983657554
2013-09-12,0.5516166172269136
2013-09-13,0.5534489229227478
2013-09-14,0.5387799727342258
2013-09-15,0.5422359775627718
2013-09-16,0.5450840800852025
2013-09-17,0.5468188772010134
2013-09-18,0.5463591759593005
2013-09-19,0.5324987786897059
2013-09-20,0.5275376883672792
2013-09-21,0.528627114415679
2013-09-22,0.5260449122605984
2013-09-23,0.5246889247783719
2013-09-24,0.5276913695672352
2013-09-25,0.5274895689017783
2013-09-26,0.5293985431565198
2013-09-27,0.5368609342245445
2013-09-28,0.5360948865426475
2013-09-29,0.536058064207006
2013-09-30,0.5324184326065021
2013-10-01,0.5358597073996733
2013-10-02,0.428737721330767
2013-10-03,0.4973929391160255
2013-10-04,0.5145950473477027
2013-10-05,0.5111379239968975
2013-10-06,0.5154248912909157
2013-10-07,0.5183541494989152
2013-10-08,0.5213725303500966
2013-10-09,0.5255694600281609
2013-10-10,0.5279926072693321
2013-10-11,0.5296278609766545
2013-10-12,0.530035532408152
2013-10-13,0.546528659463313
2013-10-14,0.5541861297274361
2013-10-15,0.5792611959606006
2013-10-16,0.5570726471016539
2013-10-17,0.5743605226443383
2013-10-18,0.5977293219974448
2013-10-19,0.6254959750239306
2013-10-20,0.6252217086082037
2013-10-21,0.6468383928215095
2013-10-22,0.6591465969406554
2013-10-23,0.6772122086666472
2013-10-24,0.6585019673671446
2013-10-25,0.6336899282421153
2013-10-26,0.616245961852801
2013-10-27,0.6435818550994443
2013-10-28,0.645932918051562
2013-10-29,0.6556971391054365
2013-10-30,0.6432004177690455
2013-10-31,0.6498655127390964
2013-11-01,0.6470004688573326
2013-11-02,0.6489121142128568
2013-11-03,0.6558279983515953
2013-11-04,0.6747478397729174
2013-11-05,0.6890861932900368
2013-11-06,0.7068427931151992
2013-11-07,0.7242807233434058
2013-11-08,0.7528573000616752
2013-11-09,0.7469659869875539
2013-11-10,0.7365685493315551
2013-11-11,0.7456149497690608
2013-11-12,0.7481757624202215
2013-11-13,0.7657402590491938
2013-11-14,0.7715079744793834
2013-11-15,0.7635910396318818
2013-11-16,0.7709817641495423
2013-11-17,0.7859463948445403
2013-11-18,0.8320997684800704
2013-11-19,0.7872250562979891
2013-11-20,0.799203753571607
2013-11-21,0.8262763977807838
2013-11-22,0.837241656249763
2013-11-23,0.8332574326865618
2013-11-24,0.8239489227009374
2013-11-25,0.8207508855235738
2013-11-26,0.8219470250881634
2013-11-27,0.8214961247478466
2013-11-28,0.8190586484266281
2013-11-29,0.8278283719015127
2013-11-30,0.8196975654579587
2013-12-01,0.7843884807566038
2013-12-02,0.7979678285511947
2013-12-03,0.7960444465845301
2013-12-04,0.8068186016124723
2013-12-05,0.7815618893269736
2013-12-06,0.714453499708601
2013-12-07,0.6701350213962013
2013-12-08,0.7076178352274003
2013-12-09,0.7410027048102369
2013-12-10,0.7597641518730652
2013-12-11,0.7279897117047672
2013-12-12,0.7258644732800983
2013-12-13,0.7263463507114517
2013-12-14,0.7141074465928983
2013-12-15,0.7158397494980289
2013-12-16,0.6407140853025413
2013-12-17,0.6386068396444013
2013-12-18,0.5274523070975183
2013-12-19,0.6420762716225332
2013-12-20,0.5957409789534325
2013-12-21,0.5785638881307916
2013-12-22,0.5883377361176827
2013-12-23,0.6149115266734184
2013-12-24,0.6087750821499691
2013-12-25,0.6188107129999665
2013-12-26,0.6522085800480725
2013-12-27,0.6362651633012587
2013-12-28,0.6345538537760524
2013-12-29,0.6394844297081008
2013-12-30,0.6425253951922016
2013-12-31,0.639783649262604
2014-01-01,0.6501663102129129
2014-01-02,0.6626660445642096
2014-01-03,0.670466997011343
2014-01-04,0.6758447755798483
2014-01-05,0.700445513068217
2014-01-06,0.6995996657113251
2014-01-07,0.6606858760561218
2014-01-08,0.664225880939862
2014-01-09,0.6649760694098518
2014-01-10,0.6738290190083099
2014-01-11,0.684363721913133
2014-01-12,0.6645559276156258
2014-01-13,0.6566313981843653
2014-01-14,0.6489623100566132
2014-01-15,0.6567227401666788
2014-01-16,0.6450229744712466
2014-01-17,0.6350697324299023
2014-01-18,0.6419545947362554
2014-01-19,0.6539243306752739
2014-01-20,0.6477594511402835
2014-01-21,0.6447683257043068
2014-01-22,0.6413168910398609
2014-01-23,0.636986856820874
2014-01-24,0.623216061884684
2014-01-25,0.6310538341967207
2014-01-26,0.6358850027590396
2014-01-27,0.6045264597033434
2014-01-28,0.6214468834712958
2014-01-29,0.6239820842538689
2014-01-30,0.6257838619431424
2014-01-31,0.6270174414232227
2014-02-01,0.6304159199607335
2014-02-02,0.6305373425812154
2014-02-03,0.6262146462296941
2014-02-04,0.6226429294286258
2014-02-05,0.6053816548281925
2014-02-06,0.5905761028445351
2014-02-07,0.5591678990610843
2014-02-08,0.5381113282856259
2014-02-09,0.5419745528145158
2014-02-10,0.5441406893890903
2014-02-11,0.5398953027499075
2014-02-12,0.5190581681626362
2014-02-13,0.48343056794930933
2014-02-14,0.5314791970520395
2014-02-15,0.5209457193556473
2014-02-16,0.49635651615414483
2014-02-17,0.5028356951250256
2014-02-18,0.49993180071983745
2014-02-19,0.49823935637677197
2014-02-20,0.44284771080931595
2014-02-21,0.4555714439633221
2014-02-22,0.4881481664074499
2014-02-23,0.48519153561366135
2014-02-24,0.4277400242416904
2014-02-25,0.4257297711693615
2014-02-26,0.4717557073926852
2014-02-27,0.47197997631363686
2014-02-28,0.4369811910927059
2014-03-01,0.4541089819516855
2014-03-02,0.4418429380273192
2014-03-03,0.5418188369094243
2014-03-04,0.5382612212502557
2014-03-05,0.5351035621229432
2014-03-06,0.5335252839972278
2014-03-07,0.5067096538617976
2014-03-08,0.4970448662150464
2014-03-09,0.5028815107754281
2014-03-10,0.49311563936782726
2014-03-11,0.49630487537582324
2014-03-12,0.49483463449371184
2014-03-13,0.5004045092438598
2014-03-14,0.49088917795414894
2014-03-15,0.49503794153820807
2014-03-16,0.4947382062642584
2014-03-17,0.48545337954421347
2014-03-18,0.47464322635805306
2014-03-19,0.4739451420379809
2014-03-20,0.45104067248182694
2014-03-21,0.4371327999917174
2014-03-22,0.4283966743137395
2014-03-23,0.4250086692491576
2014-03-24,0.4487356889360995
2014-03-25,0.44892141225166016
2014-03-26,0.4435649072855117
2014-03-27,0.3172850247151372
2014-03-28,0.3581576857869684
2014-03-29,0.346415613175185
2014-03-30,0.30053255457364314
2014-03-31,0.2998682562533555
2014-04-01,0.332700053040909
2014-04-02,0.273604356923972
2014-04-03,0.29021932718422905
2014-04-04,0.2941551949227549
2014-04-05,0.3133560814028592
2014-04-06,0.30456716451269067
2014-04-07,0.2913072195548392
2014-04-08,0.29855634689407456
2014-04-09,0.28076879073529115
2014-04-10,0.13670779949249823
2014-04-11,0.2548010598285384
2014-04-12,0.2544686021855578
2014-04-13,0.24343837780608318
2014-04-14,0.31290454205137846
2014-04-15,0.39614056844293205
2014-04-16,0.39915181331621097
2014-04-17,0.3634451958193932
2014-04-18,0.3427266088151481
2014-04-19,0.37191480094401436
2014-04-20,0.36710033708759787
2014-04-21,0.36089322269512436
2014-04-22,0.3529082314080688
2014-04-23,0.35208667608804656
2014-04-24,0.36805246579050954
2014-04-25,0.3196341859809525
2014-04-26,0.30980410968790406
2014-04-27,0.2764178129567453
2014-04-28,0.2807637297370703
2014-04-29,0.2924464856060361
2014-04-30,0.2940873725828864
2014-05-01,0.3113758625993641
2014-05-02,0.3008344616786409
2014-05-03,0.27971121793708015
2014-05-04,0.27725790193752553
2014-05-05,0.2666934948051627
2014-05-06,0.2614540832425577
2014-05-07,0.286986236322548
2014-05-08,0.2815600148953715
2014-05-09,0.30013139449599546
2014-05-10,0.3078597145077143
2014-05-11,0.279030868355825
2014-05-12,0.28613022115010284
2014-05-13,0.28097559401295447
2014-05-14,0.29137620935304054
2014-05-15,0.2930111799305437
2014-05-16,0.29462985953032983
2014-05-17,0.2988872546935185
2014-05-18,0.2938642804297055
2014-05-19,0.29600878221882654
2014-05-20,0.3552158960194405
2014-05-21,0.3604119063568
2014-05-22,0.4026628227136888
2014-05-23,0.39513200263181303
2014-05-24,0.3991269866472771
2014-05-25,0.44393748400349997
2014-05-26,0.4555792075836814
2014-05-27,0.4396890630734378
2014-05-28,0.44677310048782704
2014-05-29,0.43587944083769037
2014-05-30,0.48081514670635384
2014-05-31,0.4855798154200056
2014-06-01,0.4846877106241118
2014-06-02,0.5102017527985062
2014-06-03,0.5163535461799289
2014-06-04,0.493076008557901
2014-06-05,0.5068188536940065
2014-06-06,0.49690924749152654
2014-06-07,0.5017853337192736
2014-06-08,0.5025677451191812
2014-06-09,0.494031103758078
2014-06-10,0.49273855595752614
2014-06-11,0.4711098780836988
2014-06-12,0.4127075658875566
2014-06-13,0.4330893760998138
2014-06-14,0.40947990991196453
2014-06-15,0.4250742574320404
2014-06-16,0.4308503102973288
2014-06-17,0.44586478954489817
2014-06-18,0.44644473380119787
2014-06-19,0.43265593859446655
2014-06-20,0.4295202670184359
2014-06-21,0.42886125720961477
2014-06-22,0.438276526418271
2014-06-23,0.42738799408277856
2014-06-24,0.4117931427566571
2014-06-25,0.39815096088869123
2014-06-26,0.4170859983615193
2014-06-27,0.4364883512522415
2014-06-28,0.42761371956871314
2014-06-29,0.43574789331279856
2014-06-30,0.46843498244142334
2014-07-01,0.4731093964949715
2014-07-02,0.47701796959803183
2014-07-03,0.47448381162558945
2014-07-04,0.4580451573448964
2014-07-05,0.4592890269676079
2014-07-06,0.45813366891162655
2014-07-07,0.45402590687772426
2014-07-08,0.45231282950312657
2014-07-09,0.4495324569449893
2014-07-10,0.4445800704483335
2014-07-11,0.45947060998315536
2014-07-12,0.46114579296808045
2014-07-13,0.4557382683638135
2014-07-14,0.4461827802631208
2014-07-15,0.4490769690986888
2014-07-16,0.4428589010906339
2014-07-17,0.4505977304763716
2014-07-18,0.45489822022504844
2014-07-19,0.4532098028559527
2014-07-20,0.44953208067242023
2014-07-21,0.445592133229526
2014-07-22,0.44349371610373045
2014-07-23,0.4427094422973143
2014-07-24,0.42757251226595827
2014-07-25,0.42651021021810787
2014-07-26,0.41952216936192693
2014-07-27,0.4151315912107333
2014-07-28,0.41301468339093234
2014-07-29,0.4077292706742819
2014-07-30,0.38576481811398694
2014-07-31,0.4053468147650463
2014-08-01,0.42133393617195614
2014-08-02,0.41224764786462137
2014-08-03,0.4095518779323341
2014-08-04,0.4109141264187527
2014-08-05,0.39885578632277163
2014-08-06,0.40083390678397657
2014-08-07,0.4040582561133029
2014-08-08,0.4067720637300395
2014-08-09,0.4060282304586827
2014-08-10,0.40704543361154205
2014-08-11,0.39065249806213787
2014-08-12,0.3839025080500248
2014-08-13,0.36389340162864314
2014-08-14,0.30937854906149675
2014-08-15,0.3036399611227395
2014-08-16,0.3342603737584751
2014-08-17,0.2996124629921356
2014-08-18,0.26413928912313467
2014-08-19,0.28973237797042206
2014-08-20,0.32820739900567436
2014-08-21,0.33105468811628685
2014-08-22,0.3237382233374375
2014-08-23,0.2985840229143582
2014-08-24,0.31466942516263485
2014-08-25,0.30788799166291925
2014-08-26,0.32022457537683974
2014-08-27,0.3193420623954821
2014-08-28,0.3120267021295479
2014-08-29,0.3154797186300784
2014-08-30,0.3050510143747437
2014-08-31,0.27225550869529286
2014-09-01,0.2683592883835781
2014-09-02,0.26612994457386185
2014-09-03,0.26698581135602917
2014-09-04,0.28739457456838413
2014-09-05,0.2716487679805646
2014-09-06,0.2745472753272985
2014-09-07,0.27026285077678025
2014-09-08,0.25644939113042403
2014-09-09,0.26602436741569424
2014-09-10,0.27242307677695043
2014-09-11,0.2724493426679867
2014-09-12,0.26779776108467296
2014-09-13,0.272564950820167
2014-09-14,0.26956151621165925
2014-09-15,0.2606861988104986
2014-09-16,0.25070756949476075
2014-09-17,0.2321140814562876
2014-09-18,0.1864906829485642
2014-09-19,0.12665701285530423
2014-09-20,0.16371253565936378
2014-09-21,0.13953094010183537
2014-09-22,0.1379863909128275
2014-09-23,0.2176193853658767
2014-09-24,0.18861910346693536
2014-09-25,0.16151205856315015
2014-09-26,0.15215621726426298
2014-09-27,0.1443648179133138
2014-09-28,0.08708891108352901
2014-09-29,0.08401211750030496
2014-09-30,0.12833926505716808
2014-10-01,0.11168036891768507
2014-10-02,0.09318171580893647
2014-10-03,0.04949145730865584
2014-10-04,-0.03155970973181316
2014-10-05,-0.046852683836965614
2014-10-06,-0.027907369702732887
2014-10-07,-0.006247292344160216
2014-10-08,0.06028583338103238
2014-10-09,0.07902629774617609
2014-10-10,0.06895725827275301
2014-10-11,0.07310946939629104
2014-10-12,0.11805355068355916
2014-10-13,0.14347421691003898
2014-10-14,0.17082689595805844
2014-10-15,0.1533784293041756
2014-10-16,0.12813211378020567
2014-10-17,0.12797556778743407
2014-10-18,0.14725524662316436
2014-10-19,0.13940235119025574
2014-10-20,0.12330939552112963
2014-10-21,0.13298335440622278
2014-10-22,0.12776586204309354
2014-10-23,0.06559410224163947
2014-10-24,0.07201976786217218
2014-10-25,0.040814409428134246
2014-10-26,0.06162901777576868
2014-10-27,0.05310726048274311
2014-10-28,0.0675157983140785
2014-10-29,0.010864230617207427
2014-10-30,0.04270690768010421
2014-10-31,0.020820002728024367
2014-11-01,-0.02078724620473199
2014-11-02,-0.018267095356867435
2014-11-03,-0.012237027541680323
2014-11-04,-0.0033711945571691104
2014-11-05,0.02724809281739987
2014-11-06,0.05807147193619755
2014-11-07,0.0374485560145274
2014-11-08,0.04789779571794173
2014-11-09,0.09813070573959554
2014-11-10,0.09939000260968689
2014-11-11,0.1082360180266545
2014-11-12,0.22392508878515988
2014-11-13,0.21000542808538747
2014-11-14,0.17109242246047432
2014-11-15,0.12526036087762976
2014-11-16,0.1540010559800014
2014-11-17,0.1501466756706553
2014-11-18,0.12191090372197111
2014-11-19,0.1308989926578779
2014-11-20,0.0781940753829144
2014-11-21,0.06521306935951826
2014-11-22,0.07030389493786493
2014-11-23,0.1074808065465852
2014-11-24,0.12808389497886075
2014-11-25,0.12699844097014795
2014-11-26,0.10580066329693683
2014-11-27,0.11280664538546625
2014-11-28,0.1449244747031567
2014-11-29,0.142057149993643
2014-11-30,0.14453852381093824
2014-12-01,0.1453077456623194
2014-12-02,0.1502213101179885
2014-12-03,0.14359859625096635
2014-12-04,0.12658810412929683
2014-12-05,0.14727079200073187
2014-12-06,0.14218159578304385
2014-12-07,0.14785415365138727
