date,profit_relative
2012-07-29,0.8074876817106512
2012-07-30,0.8809285569526012
2012-07-31,0.8915482356139863
2012-08-01,0.8910636744651158
2012-08-02,0.8848760445021547
2012-08-03,0.8950481444373424
2012-08-04,0.8804368003434938
2012-08-05,0.8874462786349117
2012-08-06,0.887978376717599
2012-08-07,0.8853921310496233
2012-08-08,0.895746465778672
2012-08-09,0.885775922116489
2012-08-10,0.8984442640639756
2012-08-11,0.9041121325077555
2012-08-12,0.8969607402712527
2012-08-13,0.9118260135482321
2012-08-14,0.9065825824540147
2012-08-15,0.9156847476251546
2012-08-16,0.9183666156776416
2012-08-17,0.8355330181874907
2012-08-18,0.8351038185808018
2012-08-19,0.6842488465720966
2012-08-20,0.7994057716143003
2012-08-21,0.7842014612372734
2012-08-22,0.7546657123857735
2012-08-23,0.814918620845771
2012-08-24,0.8440950898411015
2012-08-25,0.8350220290625758
2012-08-26,0.8432456275323083
2012-08-27,0.8359893984736054
2012-08-28,0.8383337377981314
2012-08-29,0.8139241042148716
2012-08-30,0.7911862577049396
2012-08-31,0.7425302396059547
2012-09-01,0.7393761563398581
2012-09-02,0.7777513575531462
2012-09-03,0.8073009671179111
2012-09-04,0.7805789078783596
2012-09-05,0.8661109880605224
2012-09-06,0.876330239968868
2012-09-07,0.8551068615321235
2012-09-08,0.8574206540274286
2012-09-09,0.8480472438351705
2012-09-10,0.8701113968255743
2012-09-11,0.8820514316630625
2012-09-12,0.8594222664984845
2012-09-13,0.864265261877702
2012-09-14,0.8901100984446165
2012-09-15,0.8731985361121337
2012-09-16,0.8946095337060699
2012-09-17,0.8861921553077551
2012-09-18,0.8998434199408715
2012-09-19,0.8857608587070503
2012-09-20,0.8503418901376606
2012-09-21,0.8649301852178893
2012-09-22,0.8521859576073763
2012-09-23,0.8479544426204074
2012-09-24,0.8367349330863204
2012-09-25,0.8501487809198455
2012-09-26,0.8917289448734192
2012-09-27,0.885311847467252
2012-09-28,0.817061815146162
2012-09-29,0.8975269213502987
2012-09-30,0.8949047709988432
2012-10-01,0.8943263647569213
2012-10-02,0.9103529818853465
2012-10-03,0.8731243734876885
2012-10-04,0.8770816137115734
2012-10-05,0.8620922566720076
2012-10-06,0.8374240220645861
2012-10-07,0.732570495683752
2012-10-08,0.7408989329154416
2012-10-09,0.7551352708474882
2012-10-10,0.7944939233081582
2012-10-11,0.7994364431108523
2012-10-12,0.7498721212819419
2012-10-13,0.7344171820293662
2012-10-14,0.7140288802344171
2012-10-15,0.7438603885173588
2012-10-16,0.7633350558138526
2012-10-17,0.7728401379312734
2012-10-18,0.7934030997801539
2012-10-19,0.731538005839978
2012-10-20,0.7222088950731674
2012-10-21,0.7249561980714728
2012-10-22,0.7558596274714686
2012-10-23,0.7488205137664038
2012-10-24,0.708318342492593
2012-10-25,0.6481494989686619
2012-10-26,0.6260714742430363
2012-10-27,0.641397674769678
2012-10-28,0.6787739303084276
2012-10-29,0.6687606686263413
2012-10-30,0.6963357446138211
2012-10-31,0.717025177853577
2012-11-01,0.6500332844883937
2012-11-02,0.6527520539615373
2012-11-03,0.6694754287124473
2012-11-04,0.7054631343688853
2012-11-05,0.6899168433594428
2012-11-06,0.7115803013882996
2012-11-07,0.7100506588054962
2012-11-08,0.6880102618349602
2012-11-09,0.6937380447801003
2012-11-10,0.7160121097986026
2012-11-11,0.6307364113935157
2012-11-12,0.7411004500855337
2012-11-13,0.7037443702738964
2012-11-14,0.7256941907906537
2012-11-15,0.7674148974440774
2012-11-16,0.8054041854041185
2012-11-17,0.8024513825961386
2012-11-18,0.7642449622546018
2012-11-19,0.7960780626455726
2012-11-20,0.8050166969006802
2012-11-21,0.7786499048155832
2012-11-22,0.8814352771742916
2012-11-23,0.8733856311064161
2012-11-24,0.8839913599669708
2012-11-25,0.898957988852786
2012-11-26,0.8230799654261749
2012-11-27,0.8037442427342817
2012-11-28,0.8558916667543713
2012-11-29,0.8918119356373463
2012-11-30,0.8962342393493803
2012-12-01,0.8860052823714873
2012-12-02,0.859939854667
2012-12-03,0.9075701078967583
2012-12-04,0.9240568268823613
2012-12-05,0.8984959283193619
2012-12-06,0.9030328568465816
2012-12-07,0.9061937765045072
2012-12-08,0.925074125919286
2012-12-09,0.8809237840408892
2012-12-10,0.912535009278918
2012-12-11,0.9248844501773865
2012-12-12,0.9248486415974126
2012-12-13,0.9367383044304454
2012-12-14,0.8948947798069046
2012-12-15,0.8788537533485781
2012-12-16,0.8473039802763531
2012-12-17,0.8302171229423119
2012-12-18,0.844812005303888
2012-12-19,0.9031853784722434
2012-12-20,0.8911049153040813
2012-12-21,0.8721429154123108
2012-12-22,0.8537703502990288
2012-12-23,0.8562487306420831
2012-12-24,0.8775072252869602
2012-12-25,0.8717804229929595
2012-12-26,0.891729862752096
2012-12-27,0.8835974628771195
2012-12-28,0.8869430804320305
2012-12-29,0.8729071175781049
2012-12-30,0.8967932042775474
2012-12-31,0.9157380529404804
2013-01-01,0.8140851461698673
2013-01-02,0.7795871873153829
2013-01-03,0.820069113229854
2013-01-04,0.7944485703693844
2013-01-05,0.8035146147212805
2013-01-06,0.8188085697819731
2013-01-07,0.8399154056089244
2013-01-08,0.911346747099547
2013-01-09,0.9111741361935901
2013-01-10,0.9315633208680488
2013-01-11,0.9142929339043393
2013-01-12,0.8924667644082469
2013-01-13,0.8703108432058596
2013-01-14,0.9031510541280664
2013-01-15,0.9290265830851644
2013-01-16,0.9210551723418786
2013-01-17,0.9488215546051084
2013-01-18,0.9394241269822031
2013-01-19,0.931788316709596
2013-01-20,0.918864552234691
2013-01-21,0.9455638383516477
2013-01-22,0.9454152827190815
2013-01-23,0.9612982799365302
2013-01-24,0.9201667931541843
2013-01-25,0.9459929261960263
2013-01-26,0.9467327477707291
2013-01-27,0.9423032395997804
2013-01-28,0.9746992816337824
2013-01-29,0.9743224449080801
2013-01-30,0.9773569248779952
2013-01-31,0.9767978987462744
2013-02-01,0.9412249792695305
2013-02-02,0.919819912594467
2013-02-03,0.948595846553754
2013-02-04,0.93732733455198
2013-02-05,0.967826663265951
2013-02-06,0.9749598622257308
2013-02-07,0.9811662833606417
2013-02-08,0.9849609008136737
2013-02-09,0.9694560946528162
2013-02-10,0.9914306682291472
2013-02-11,0.9898781354793345
2013-02-12,0.9782414899869425
2013-02-13,0.9482283216945263
2013-02-14,0.9925356106994325
2013-02-15,0.9591865667423433
2013-02-16,0.9916577340210407
2013-02-17,0.9475871750941194
2013-02-18,0.9531730163364858
2013-02-19,0.9940641966283186
2013-02-20,0.9987004658333123
2013-02-21,0.9897052889063185
2013-02-22,0.9724042404159471
2013-02-23,0.9552528261543736
2013-02-24,0.9552413037938133
2013-02-25,0.9900552861301897
2013-02-26,0.9773537593575222
2013-02-27,0.9834615886569597
2013-02-28,0.9745099070129815
2013-03-01,0.9911395154793767
2013-03-02,0.9640806165605684
2013-03-03,0.9826366344578394
2013-03-04,0.988761100611563
2013-03-05,0.9962354003822957
2013-03-06,0.9507522234800583
2013-03-07,0.9364806866048558
2013-03-08,0.9692505635318117
2013-03-09,0.98861426406753
2013-03-10,0.9556697012138976
2013-03-11,0.9969818686328166
2013-03-12,0.9415801779539757
2013-03-13,0.9882437794362333
2013-03-14,0.9594878033396805
2013-03-15,0.9597321507889699
2013-03-16,0.938327772747262
2013-03-17,0.9717843782876435
2013-03-18,0.9965712746585808
2013-03-19,0.997550596882324
2013-03-20,0.9915915509689825
2013-03-21,0.9824328278511968
2013-03-22,0.958619463512877
2013-03-23,0.9357571329431865
2013-03-24,0.9678189018690461
2013-03-25,0.9806142896038296
2013-03-26,0.98999203082498
2013-03-27,0.995657827252975
2013-03-28,0.9618821689966812
2013-03-29,0.9586887106228803
2013-03-30,0.9741070420166402
2013-03-31,0.9982027245078371
2013-04-01,0.9857109175126711
2013-04-02,0.9991166237749448
2013-04-03,0.9777887994330604
2013-04-04,0.9814143775649746
2013-04-05,0.9852182057113703
2013-04-06,0.9767116431474188
2013-04-07,0.9990756222271625
2013-04-08,0.9809493262640824
2013-04-09,0.9817061384755076
2013-04-10,0.9209979437419178
2013-04-11,0.8081807781926473
2013-04-12,0.8895659383302073
2013-04-13,0.8676769119741657
2013-04-14,0.8270724980060722
2013-04-15,0.7818193828660361
2013-04-16,0.7675400760987724
2013-04-17,0.8494307643853605
2013-04-18,0.9108045745339254
2013-04-19,0.9130351861981484
2013-04-20,0.9210496567973988
2013-04-21,0.8910859945893228
2013-04-22,0.9125157677680041
2013-04-23,0.9374388917879715
2013-04-24,0.9451114787655451
2013-04-25,0.8971762587740484
2013-04-26,0.894396553230843
2013-04-27,0.852222210122802
2013-04-28,0.8830061866513707
2013-04-29,0.9203312909708364
2013-04-30,0.8951255562094215
2013-05-01,0.8104309260424709
2013-05-02,0.7857069329526551
2013-05-03,0.785843213657442
2013-05-04,0.8273218714146581
2013-05-05,0.8461030709424275
2013-05-06,0.8183524879051683
2013-05-07,0.8256039392962793
2013-05-08,0.8310996138146598
2013-05-09,0.8142682376622565
2013-05-10,0.8597877380796267
2013-05-11,0.8414138645619608
2013-05-12,0.8257802616855898
2013-05-13,0.8387283975741504
2013-05-14,0.7721946059923669
2013-05-15,0.7774493264560829
2013-05-16,0.8338725662140173
2013-05-17,0.8688641597053155
2013-05-18,0.8808172651247529
2013-05-19,0.8442720150547569
2013-05-20,0.8589599900405368
2013-05-21,0.8472734626193009
2013-05-22,0.8828498014058952
2013-05-23,0.8978293450155171
2013-05-24,0.9017588166095905
2013-05-25,0.9010552781848513
2013-05-26,0.9069854189522899
2013-05-27,0.8707560951870574
2013-05-28,0.8751206532012035
2013-05-29,0.9090968216306231
2013-05-30,0.8609815955961736
2013-05-31,0.8781737600750726
2013-06-01,0.891174521485293
2013-06-02,0.8380964667355469
2013-06-03,0.8501989990773582
2013-06-04,0.8312474026008347
2013-06-05,0.8306703963029503
2013-06-06,0.8098713210247811
2013-06-07,0.7299741338530876
2013-06-08,0.7272582707965652
2013-06-09,0.716471366102782
2013-06-10,0.7283898456869954
2013-06-11,0.7409534668123332
2013-06-12,0.730106632165207
2013-06-13,0.7139258594530874
2013-06-14,0.7064119304238624
2013-06-15,0.7116746191834388
2013-06-16,0.7039136374673549
2013-06-17,0.7146172663705519
2013-06-18,0.734584388897329
2013-06-19,0.7384170844040303
2013-06-20,0.7212358749641896
2013-06-21,0.7208729259028537
2013-06-22,0.7097263237092823
2013-06-23,0.7175941860404227
2013-06-24,0.706199307147769
2013-06-25,0.6914011510698609
2013-06-26,0.6973468079385623
2013-06-27,0.6837401023613174
2013-06-28,0.6545643100143758
2013-06-29,0.6559013192258131
2013-06-30,0.6651678498379378
2013-07-01,0.6458757996796392
2013-07-02,0.6605656897464866
2013-07-03,0.635113275058036
2013-07-04,0.6433151488139279
2013-07-05,0.6185302566228811
2013-07-06,0.6237775085559801
2013-07-07,0.6524482249038273
2013-07-08,0.6538651292169851
2013-07-09,0.6656332478772388
2013-07-10,0.6927493407590076
2013-07-11,0.697645080021449
2013-07-12,0.6925169838608232
2013-07-13,0.7180302670852787
2013-07-14,0.6978531799087122
2013-07-15,0.7283942935386516
2013-07-16,0.7000945219649753
2013-07-17,0.7014947978548988
2013-07-18,0.6702688918541122
2013-07-19,0.678769904919141
2013-07-20,0.6630972365516772
2013-07-21,0.6783100482354235
2013-07-22,0.6690201328249881
2013-07-23,0.6879547394893691
2013-07-24,0.7038704847451919
2013-07-25,0.7140279231725759
2013-07-26,0.709476100807223
2013-07-27,0.6900995611435797
2013-07-28,0.7447652144908256
2013-07-29,0.7551339530116623
2013-07-30,0.7806294009107972
2013-07-31,0.7743972892107437
2013-08-01,0.7607802237859717
2013-08-02,0.7494894162706897
2013-08-03,0.7431528861512273
2013-08-04,0.757519526704869
2013-08-05,0.7724512307604795
2013-08-06,0.7678628549515761
2013-08-07,0.7507265703377142
2013-08-08,0.7257576122840108
2013-08-09,0.7014500069845456
2013-08-10,0.7139747328645893
2013-08-11,0.732560142266597
2013-08-12,0.7531938142053116
2013-08-13,0.7892421891525372
2013-08-14,0.8009761041524308
2013-08-15,0.7777212228946265
2013-08-16,0.7825566004459539
2013-08-17,0.8103548264052632
2013-08-18,0.8029366450662021
2013-08-19,0.8206545186936469
2013-08-20,0.8293185015680367
2013-08-21,0.8544533660358719
2013-08-22,0.831184683449458
2013-08-23,0.8254227936791991
2013-08-24,0.8317275262399861
2013-08-25,0.869723964008967
2013-08-26,0.85266765724658
2013-08-27,0.8766717024457681
2013-08-28,0.8704641377175285
2013-08-29,0.8852655241178173
2013-08-30,0.9101172173820213
2013-08-31,0.9198374205259416
2013-09-01,0.931806924299674
2013-09-02,0.9128043936068808
2013-09-03,0.9003794670845491
2013-09-04,0.864486747716496
2013-09-05,0.8679251364504914
2013-09-06,0.8222171452986151
2013-09-07,0.8555230615715704
2013-09-08,0.8365673903109894
2013-09-09,0.8681650012586721
2013-09-10,0.8643731662771454
2013-09-11,0.903494615879069
2013-09-12,0.8891068855525648
2013-09-13,0.8948342984786163
2013-09-14,0.8651104666756023
2013-09-15,0.8735353562852839
2013-09-16,0.8818779475843089
2013-09-17,0.8873918955390909
2013-09-18,0.8843049685797061
2013-09-19,0.8469852235538534
2013-09-20,0.8351328553269665
2013-09-21,0.8388333900476931
2013-09-22,0.8356592922554649
2013-09-23,0.8258695917116651
2013-09-24,0.8556220189940847
2013-09-25,0.8510759129932322
2013-09-26,0.8669734831370643
2013-09-27,0.8915924400937988
2013-09-28,0.8897142985282327
2013-09-29,0.8909586916963439
2013-09-30,0.8739200942419451
2013-10-01,0.9035072679511357
2013-10-02,0.6979475117612327
2013-10-03,0.7816151109101521
2013-10-04,0.8141287299988424
2013-10-05,0.8059755557760504
2013-10-06,0.8267838431392012
2013-10-07,0.8371423977518707
2013-10-08,0.8590819535184516
2013-10-09,0.8719443714351207
2013-10-10,0.8898412363110181
2013-10-11,0.9125462163955482
2013-10-12,0.9134406630564013
2013-10-13,0.9475412577878811
2013-10-14,0.9459120645402983
2013-10-15,0.9694193798837375
2013-10-16,0.9320869385612016
2013-10-17,0.960087140663026
2013-10-18,0.9796448760799477
2013-10-19,0.9795041523874284
2013-10-20,0.9804240862387487
2013-10-21,0.9812331706801454
2013-10-22,0.9726711361229686
2013-10-23,0.9876700772617727
2013-10-24,0.963162422249141
2013-10-25,0.9430035651638049
2013-10-26,0.9142226272966691
2013-10-27,0.9684427462194348
2013-10-28,0.9764765520316967
2013-10-29,0.9856656733426141
2013-10-30,0.9622014060347929
2013-10-31,0.9794894850165908
2013-11-01,0.9721232570725267
2013-11-02,0.9856550189672659
2013-11-03,0.988434843005937
2013-11-04,0.9888176314547237
2013-11-05,0.9921232369561126
2013-11-06,0.9973685714938291
2013-11-07,0.9865500749339061
2013-11-08,0.9999315641805995
2013-11-09,0.9837321058130623
2013-11-10,0.9817966735623672
2013-11-11,0.9915030807641438
2013-11-12,0.9965275910106939
2013-11-13,0.9900952772223625
2013-11-14,0.9912940373589647
2013-11-15,0.9770687775530698
2013-11-16,0.9927396134698417
2013-11-17,0.9972049663487774
2013-11-18,0.9976534689620034
2013-11-19,0.9657130726540132
2013-11-20,0.9844435634786483
2013-11-21,0.9976293694701167
2013-11-22,0.9988969715730698
2013-11-23,0.9786893634892794
2013-11-24,0.9600784636407459
2013-11-25,0.9661717747973175
2013-11-26,0.9987753685133839
2013-11-27,0.9945016900054697
2013-11-28,0.9873548117002469
2013-11-29,0.9979732859430077
2013-11-30,0.978955503731098
2013-12-01,0.9301036429128435
2013-12-02,0.9684271945498039
2013-12-03,0.9642421634320882
2013-12-04,0.9899688374028579
2013-12-05,0.942069003155256
2013-12-06,0.8387499186507987
2013-12-07,0.8227467044583607
2013-12-08,0.852516775002502
2013-12-09,0.9017586355436222
2013-12-10,0.9224833568510965
2013-12-11,0.8801704261333685
2013-12-12,0.882626752116808
2013-12-13,0.8892567934670427
2013-12-14,0.862410947647524
2013-12-15,0.8786193925263499
2013-12-16,0.7955245414442241
2013-12-17,0.7957096165509908
2013-12-18,0.7743270094138153
2013-12-19,0.8155957844055942
2013-12-20,0.7879063677316152
2013-12-21,0.7787758096963031
2013-12-22,0.7806434780221628
2013-12-23,0.8260792394373451
2013-12-24,0.812692271492345
2013-12-25,0.8405333220262967
2013-12-26,0.8596597453790794
2013-12-27,0.8477591888720003
2013-12-28,0.8446324284474354
2013-12-29,0.8540440195227154
2013-12-30,0.8561756190753653
2013-12-31,0.8505882109828972
2014-01-01,0.8766882457781875
2014-01-02,0.8815783843440925
2014-01-03,0.8851251204109667
2014-01-04,0.9157676724052767
2014-01-05,0.9421237036307286
2014-01-06,0.9344886908893507
2014-01-07,0.8613653203167361
2014-01-08,0.8744529293726109
2014-01-09,0.8866738646327198
2014-01-10,0.9153718988701722
2014-01-11,0.9292112610904871
2014-01-12,0.8996564429399727
2014-01-13,0.8791166345055395
2014-01-14,0.8539875569297799
2014-01-15,0.9044095580207242
2014-01-16,0.8439165438547757
2014-01-17,0.8232742372902044
2014-01-18,0.8387372995197047
2014-01-19,0.9080181706429227
2014-01-20,0.8879526854806581
2014-01-21,0.8739541908742595
2014-01-22,0.8518628053459718
2014-01-23,0.8288317154087733
2014-01-24,0.8086672320416798
2014-01-25,0.8233711713929429
2014-01-26,0.8402417044744512
2014-01-27,0.7920283357242381
2014-01-28,0.8109614030464745
2014-01-29,0.8156673488901591
2014-01-30,0.8258637120775583
2014-01-31,0.8301149929613222
2014-02-01,0.8490342891795953
2014-02-02,0.8505428156208041
2014-02-03,0.8317410028697412
2014-02-04,0.8171586335269877
2014-02-05,0.7803691627869772
2014-02-06,0.7666973760332816
2014-02-07,0.7424625801405658
2014-02-08,0.7306155171909341
2014-02-09,0.7318082208455291
2014-02-10,0.7409816905032253
2014-02-11,0.7380071291496137
2014-02-12,0.7108566441902919
2014-02-13,0.672337810049507
2014-02-14,0.7448736748072542
2014-02-15,0.7343249156449703
2014-02-16,0.6805269069502624
2014-02-17,0.6908271310932746
2014-02-18,0.6842773086349179
2014-02-19,0.6808146974392494
2014-02-20,0.6588116353954585
2014-02-21,0.66614395408455
2014-02-22,0.6822909221157765
2014-02-23,0.6764574338123575
2014-02-24,0.6563137532070673
2014-02-25,0.6704536327418211
2014-02-26,0.6927393432756491
2014-02-27,0.695218329660217
2014-02-28,0.6615761917852828
2014-03-01,0.6726543009500826
2014-03-02,0.660908162598273
2014-03-03,0.8029418989208763
2014-03-04,0.7942050797264922
2014-03-05,0.8004278397274197
2014-03-06,0.7997647378193459
2014-03-07,0.7200053016718322
2014-03-08,0.6939595073263014
2014-03-09,0.7393331204428278
2014-03-10,0.7147897932861531
2014-03-11,0.7225172772332288
2014-03-12,0.709239382032926
2014-03-13,0.7362302539930057
2014-03-14,0.6948223056309162
2014-03-15,0.7304098901313533
2014-03-16,0.7321289347606476
2014-03-17,0.6733985583347208
2014-03-18,0.6590051329098281
2014-03-19,0.6622284983555216
2014-03-20,0.6453380518129962
2014-03-21,0.6280348123844527
2014-03-22,0.6228731272975856
2014-03-23,0.6178016844604958
2014-03-24,0.6572140523259958
2014-03-25,0.6622003548352653
2014-03-26,0.6522850177605511
2014-03-27,0.5901413618743857
2014-03-28,0.5989311451795648
2014-03-29,0.5939116980443265
2014-03-30,0.5867200522807214
2014-03-31,0.5919687039014575
2014-04-01,0.6020485787971448
2014-04-02,0.5826776469958502
2014-04-03,0.5947610294460981
2014-04-04,0.6005372747908825
2014-04-05,0.6171886389802996
2014-04-06,0.6094393617046296
2014-04-07,0.5911242290959682
2014-04-08,0.6070317153753703
2014-04-09,0.5805179881214697
2014-04-10,0.5629928534464218
2014-04-11,0.587994737491898
2014-04-12,0.5860382415083228
2014-04-13,0.5816047349949025
2014-04-14,0.6295986118515077
2014-04-15,0.6634061175705909
2014-04-16,0.6636705427688543
2014-04-17,0.6350011288319751
2014-04-18,0.6248009845292918
2014-04-19,0.647412949975542
2014-04-20,0.6424049204086817
2014-04-21,0.6316475082656124
2014-04-22,0.6237222268194776
2014-04-23,0.6245311734549781
2014-04-24,0.6577163758547293
2014-04-25,0.6118117411074315
2014-04-26,0.6051994859270545
2014-04-27,0.5748862948819496
2014-04-28,0.5810227642855305
2014-04-29,0.5929021808532523
2014-04-30,0.5975539185324651
2014-05-01,0.624524234778026
2014-05-02,0.6119887954637547
2014-05-03,0.5757399019805205
2014-05-04,0.5769492940815033
2014-05-05,0.5710203629758611
2014-05-06,0.56782279981447
2014-05-07,0.5915386761972525
2014-05-08,0.5823824860862601
2014-05-09,0.618690393567103
2014-05-10,0.6307980137186765
2014-05-11,0.5796699485486347
2014-05-12,0.5904952382192246
2014-05-13,0.5828347648313509
2014-05-14,0.6034119845988223
2014-05-15,0.598934979499789
2014-05-16,0.6023016671426069
2014-05-17,0.6228450056340555
2014-05-18,0.598998324240787
2014-05-19,0.6090678343082727
2014-05-20,0.6598921185984866
2014-05-21,0.6638627910309792
2014-05-22,0.6931620678693237
2014-05-23,0.6835320585313742
2014-05-24,0.6934199976403445
2014-05-25,0.7144518866057407
2014-05-26,0.7334621309057525
2014-05-27,0.7145745520936309
2014-05-28,0.7288344580430001
2014-05-29,0.6997115993838812
2014-05-30,0.7563655326169706
2014-05-31,0.7674400828412853
2014-06-01,0.7626613878978612
2014-06-02,0.8431891468760039
2014-06-03,0.8553434367002212
2014-06-04,0.8035357309125395
2014-06-05,0.8360395884113819
2014-06-06,0.7971298797566468
2014-06-07,0.8152691721691748
2014-06-08,0.8172809271073934
2014-06-09,0.790693687246459
2014-06-10,0.782652201361163
2014-06-11,0.7059839279384426
2014-06-12,0.6399703250996476
2014-06-13,0.6746868234046559
2014-06-14,0.6373907895287887
2014-06-15,0.6721607670770104
2014-06-16,0.6737561721750953
2014-06-17,0.7028881029898303
2014-06-18,0.7011039937371235
2014-06-19,0.6723624731881214
2014-06-20,0.6680838937722647
2014-06-21,0.6671055852193087
2014-06-22,0.6842260933208971
2014-06-23,0.6679065117061932
2014-06-24,0.6360217250565369
2014-06-25,0.6144015301259893
2014-06-26,0.656661877774195
2014-06-27,0.6948398639904625
2014-06-28,0.6792350902356685
2014-06-29,0.6954493184987309
2014-06-30,0.7833146627574621
2014-07-01,0.7976857995779657
2014-07-02,0.8119761705968311
2014-07-03,0.8068263059177465
2014-07-04,0.7267270586881326
2014-07-05,0.7280548010716756
2014-07-06,0.7247215789611001
2014-07-07,0.7131337516821552
2014-07-08,0.7087722224028176
2014-07-09,0.7006631408358759
2014-07-10,0.694647885475663
2014-07-11,0.7436556900666749
2014-07-12,0.7608995598393533
2014-07-13,0.729230423279785
2014-07-14,0.6934025634178068
2014-07-15,0.7083222661973946
2014-07-16,0.6863802738143301
2014-07-17,0.7199127864923995
2014-07-18,0.7394193121721815
2014-07-19,0.7345136932050316
2014-07-20,0.7166045948675942
2014-07-21,0.6982217725378552
2014-07-22,0.6828056029139307
2014-07-23,0.681234853316722
2014-07-24,0.6539309262150353
2014-07-25,0.6562346864901747
2014-07-26,0.6433714056529176
2014-07-27,0.6360345739367649
2014-07-28,0.639145946148168
2014-07-29,0.6286694734223623
2014-07-30,0.5899514222250587
2014-07-31,0.6273713864033614
2014-08-01,0.660908845188353
2014-08-02,0.643018012633064
2014-08-03,0.6357720185566382
2014-08-04,0.6460568348255838
2014-08-05,0.6122848184502696
2014-08-06,0.6269183553180958
2014-08-07,0.6421134241369181
2014-08-08,0.6532933520721022
2014-08-09,0.6512044223791705
2014-08-10,0.6568952502337995
2014-08-11,0.5930546862521321
2014-08-12,0.5788523626631837
2014-08-13,0.5677534732891993
2014-08-14,0.5464376542630425
2014-08-15,0.5488239410284907
2014-08-16,0.5711199765564565
2014-08-17,0.5477721748010352
2014-08-18,0.5333991961392228
2014-08-19,0.5469833262528184
2014-08-20,0.580331732023461
2014-08-21,0.5777733027058487
2014-08-22,0.5736216013554176
2014-08-23,0.5543530167345402
2014-08-24,0.5702633489557956
2014-08-25,0.5624316688078059
2014-08-26,0.5829049787024568
2014-08-27,0.5760170814956722
2014-08-28,0.5608334705343264
2014-08-29,0.5691684785786759
2014-08-30,0.5475433225456549
2014-08-31,0.5233617203283504
2014-09-01,0.5218632097724458
2014-09-02,0.5201843149260992
2014-09-03,0.5208247483530363
2014-09-04,0.5446398080980863
2014-09-05,0.5271142278163847
2014-09-06,0.5329097649424076
2014-09-07,0.5234783627855154
2014-09-08,0.516039273704151
2014-09-09,0.527271602629591
2014-09-10,0.5357048004668155
2014-09-11,0.5399110528590119
2014-09-12,0.5314020649895139
2014-09-13,0.5421638453916613
2014-09-14,0.5330406389805196
2014-09-15,0.5166273129802466
2014-09-16,0.5087601869622735
2014-09-17,0.5001955034536267
2014-09-18,0.48064099948194394
2014-09-19,0.4703105163237516
2014-09-20,0.48248961735387624
2014-09-21,0.4733651082006549
2014-09-22,0.47134601964822365
2014-09-23,0.5147728077472384
2014-09-24,0.499806570902185
2014-09-25,0.48737661675015587
2014-09-26,0.48355423487965465
2014-09-27,0.47515563732684185
2014-09-28,0.46510791206239666
2014-09-29,0.4665647526200443
2014-09-30,0.48451322936599855
2014-10-01,0.4800436032361036
2014-10-02,0.46834393713538663
2014-10-03,0.4642569409373736
2014-10-04,0.45698674062510675
2014-10-05,0.46528314583785974
2014-10-06,0.48009151332234296
2014-10-07,0.4921098699668973
2014-10-08,0.504933733199104
2014-10-09,0.5036460216917289
2014-10-10,0.5029527612287092
2014-10-11,0.5048448968135058
2014-10-12,0.5317482507738915
2014-10-13,0.5382210458532702
2014-10-14,0.5439318119458535
2014-10-15,0.5335259012695168
2014-10-16,0.5214589390100296
2014-10-17,0.5258770287259076
2014-10-18,0.5356676460627003
2014-10-19,0.528297801096306
2014-10-20,0.5126900551778945
2014-10-21,0.5261182397558491
2014-10-22,0.5163689815158692
2014-10-23,0.47168241784582254
2014-10-24,0.47781305640293587
2014-10-25,0.467009915351575
2014-10-26,0.4766309108860286
2014-10-27,0.4693740414440776
2014-10-28,0.484815683042206
2014-10-29,0.45856875442104106
2014-10-30,0.47500775473785833
2014-10-31,0.4621481758873847
2014-11-01,0.45252023363238764
2014-11-02,0.45260402126138105
2014-11-03,0.4554459233936841
2014-11-04,0.46608498435638274
2014-11-05,0.4817296227474679
2014-11-06,0.5104558120111451
2014-11-07,0.49622309874469017
2014-11-08,0.5065185997824821
2014-11-09,0.5382184387182076
2014-11-10,0.5369439334608685
2014-11-11,0.5409302657469988
2014-11-12,0.5990290074960117
2014-11-13,0.5851419773577019
2014-11-14,0.5558509777049382
2014-11-15,0.5219756378099285
2014-11-16,0.5461097882072355
2014-11-17,0.5388429116618115
2014-11-18,0.5122346290409746
2014-11-19,0.5229007663697688
2014-11-20,0.4864729612347492
2014-11-21,0.4789588981371619
2014-11-22,0.4826715195281355
2014-11-23,0.5201280685765107
2014-11-24,0.5270918698752841
2014-11-25,0.5219462799316026
2014-11-26,0.5074416024766953
2014-11-27,0.5127275956763809
2014-11-28,0.5493705840896644
2014-11-29,0.5367430739644499
2014-11-30,0.5477838471188018
2014-12-01,0.5443719495392051
2014-12-02,0.5674264269321179
2014-12-03,0.5258747396867207
2014-12-04,0.49238753799626245
2014-12-05,0.5414804401378938
2014-12-06,0.5295947965523011
2014-12-07,0.5468673720542402
2014-12-08,0.48111713935652634
2014-12-09,0.467888811981634
2014-12-10,0.45735955706065956
2014-12-11,0.46108666881553817
2014-12-12,0.4747681349632077
2014-12-13,0.47477745532835847
2014-12-14,0.5125228048478484
2014-12-15,0.45809166039615246
2014-12-16,0.4375446418632404
2014-12-17,0.4353869918982529
2014-12-18,0.4337142810805227
2014-12-19,0.4507921660843196
2014-12-20,0.4668385820985183
2014-12-21,0.46259191296548186
2014-12-22,0.48716163485137726
2014-12-23,0.4932063456348879
2014-12-24,0.449896042412349
2014-12-25,0.4414572670846975
